	Plasmid	Block_ID	Start	End
pVA2588_5~pVA524_4_A	pVA2588_5	1	1	422
	pVA2588_5	2	422	640
	pVA2588_5	5	640	2547
	pVA2588_5	3	2547	4444
	pVA2588_5	6	4444	4741
	pVA2588_5	4	4741	5150
	pVA524_4_A	-1	1	423
	pVA524_4_A	-4	423	832
	pVA524_4_A	-3	838	2735
	pVA524_4_A	7	2735	4777
	pVA524_4_A	-2	4777	4996
pVA2588_5~pVA692_4	pVA2588_5	1	1	2420
	pVA2588_5	2	2420	4444
	pVA2588_5	4	4444	4741
	pVA2588_5	3	4741	5150
	pVA692_4	2	1	2017
	pVA692_4	3	2023	2434
	pVA692_4	1	2434	4854
pVA2588_87~pVA2589_99	pVA2588_87	1	1	22127
	pVA2588_87	2	22134	87759
	pVA2589_99	1	1	22127
	pVA2589_99	3	22127	33963
	pVA2589_99	2	33963	99588
pVA2588_87~pVA2817_112	pVA2588_87	1	1	7215
	pVA2588_87	2	7215	8036
	pVA2588_87	3	8036	78489
	pVA2588_87	4	78498	87759
	pVA2817_112	5	1	6327
	pVA2817_112	2	6327	7148
	pVA2817_112	3	7148	77601
	pVA2817_112	6	77601	78387
	pVA2817_112	4	78387	87648
	pVA2817_112	1	87648	94846
	pVA2817_112	2	94846	95667
	pVA2817_112	7	95667	112933
pVA2588_87~pVA634_102	pVA2588_87	1	1	7215
	pVA2588_87	2	7215	35773
	pVA2588_87	3	35781	87759
	pVA634_102	1	1	7215
	pVA634_102	4	7215	20928
	pVA634_102	2	20928	49686
	pVA634_102	5	49686	50522
	pVA634_102	3	50522	102500
pVA2588_87~pVA765_0.7	pVA2588_87	2	1	7273
	pVA2588_87	1	7273	7977
	pVA2588_87	3	7977	87759
	pVA765_0.7	-1	1	705
pVA2588_87~pVA765_1_B	pVA2588_87	2	1	11346
	pVA2588_87	1	11346	12480
	pVA2588_87	3	12480	87759
	pVA765_1_B	1	1	1135
pVA2588_87~pVA765_4_B	pVA2588_87	2	1	12480
	pVA2588_87	1	12480	14634
	pVA2588_87	3	14634	87759
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
pVA2589_21~pVA2682_9	pVA2589_21	3	1	8549
	pVA2589_21	1	8549	9438
	pVA2589_21	2	9438	17837
	pVA2589_21	4	17837	21588
	pVA2682_9	-1	1	891
	pVA2682_9	-2	896	9295
