	Plasmid	Block_ID	Start	End
pIH359_51~pReSeq_VA61_1	pIH359_51	2	1	43667
	pIH359_51	1	43667	44909
	pIH359_51	3	44909	51775
	pReSeq_VA61_1	1	1	1243
pIH359_51~pReSeq_VA61_4	pIH359_51	2	1	41512
	pIH359_51	1	41512	43668
	pIH359_51	3	43668	51775
	pReSeq_VA61_4	-1	1	2157
	pReSeq_VA61_4	4	2157	4225
pIH359_51~pVA1101_5	pIH359_51	2	1	38418
	pIH359_51	1	38418	41512
	pIH359_51	3	41512	51775
	pVA1101_5	1	1	3095
	pVA1101_5	4	3095	5372
pIH359_51~pVA544_3	pIH359_51	2	1	33913
	pIH359_51	1	33913	34247
	pIH359_51	3	34247	51775
	pVA544_3	-1	1	335
pIH359_51~pVA544_51	pIH359_51	1	1	51775
	pVA544_51	1	1	51775
pIH359_51~pVA569_47	pIH359_51	1	1	33038
	pIH359_51	3	33038	37250
	pIH359_51	2	37250	51775
	pVA569_47	1	1	33038
	pVA569_47	2	33039	47564
pIH359_51~pVA754_27	pIH359_51	1	1	18444
	pIH359_51	4	18444	50371
	pIH359_51	2	50371	50948
	pIH359_51	3	51003	51775
	pVA754_27	1	1	18495
	pVA754_27	5	18495	24703
	pVA754_27	2	24703	25280
	pVA754_27	6	25280	27085
	pVA754_27	3	27085	27857
pIH359_51~pVA765_0.7	pIH359_51	2	1	37308
	pIH359_51	1	37308	38012
	pIH359_51	3	38012	51775
	pVA765_0.7	1	1	705
pIH359_51~pVA765_1_B	pIH359_51	2	1	43666
	pIH359_51	1	43666	44800
	pIH359_51	3	44800	51775
	pVA765_1_B	-1	1	1135
pIH359_51~pVA765_4_B	pIH359_51	2	1	41511
	pIH359_51	1	41511	43666
	pIH359_51	3	43666	51775
	pVA765_4_B	4	1	2069
	pVA765_4_B	1	2069	4224
