	Plasmid	Block_ID	Start	End
pVA436_52~pVA524_58	pVA436_52	1	1	7568
	pVA436_52	2	7568	8815
	pVA436_52	3	8815	52670
	pVA524_58	1	1	7565
	pVA524_58	2	7565	8812
	pVA524_58	4	8812	13030
	pVA524_58	2	13030	14278
	pVA524_58	3	14278	58133
pVA436_52~pVA527_58	pVA436_52	1	1	7568
	pVA436_52	2	7568	8815
	pVA436_52	3	8815	52670
	pVA527_58	1	1	7569
	pVA527_58	2	7569	8816
	pVA527_58	4	8816	13034
	pVA527_58	2	13034	14282
	pVA527_58	3	14282	58137
pVA436_52~pVA528_44	pVA436_52	1	1	768
	pVA436_52	2	768	1042
	pVA436_52	2	1101	1452
	pVA436_52	3	1102	1455
	pVA436_52	3	1511	2126
	pVA436_52	4	2126	3249
	pVA436_52	6	3249	10904
	pVA436_52	5	10904	52670
	pVA528_44	1	1	768
	pVA528_44	2	768	1118
	pVA528_44	3	1177	1528
	pVA528_44	4	1528	2651
	pVA528_44	5	2659	44428
pVA436_52~pVA544_3	pVA436_52	2	1	29662
	pVA436_52	1	29662	29996
	pVA436_52	3	29996	52670
	pVA544_3	1	1	335
pVA436_52~pVA544_8	pVA436_52	3	1	26919
	pVA436_52	1	26919	29662
	pVA436_52	4	29662	29996
	pVA436_52	2	29996	33575
	pVA436_52	5	33575	52670
	pVA544_8	-1	1	2744
	pVA544_8	6	2744	4895
	pVA544_8	-2	4895	8474
pVA436_52~pVA585_53	pVA436_52	1	1	768
	pVA436_52	2	768	1026
	pVA436_52	5	1026	1661
	pVA436_52	2	1661	1993
	pVA436_52	3	1993	4606
	pVA436_52	6	4606	7461
	pVA436_52	4	7461	52670
	pVA585_53	1	1	768
	pVA585_53	2	768	1100
	pVA585_53	3	1100	3639
	pVA585_53	8	3639	8230
	pVA585_53	4	8230	53437
pVA436_52~pVA61_57	pVA436_52	1	1	768
	pVA436_52	2	785	1363
	pVA436_52	2	1454	2031
	pVA436_52	3	2124	8815
	pVA436_52	4	7568	52670
	pVA61_57	1	1	768
	pVA61_57	2	859	1436
	pVA61_57	3	1528	8220
	pVA61_57	6	8220	12438
	pVA61_57	4	12438	57541
pVA436_52~pVA754_57	pVA436_52	1	1	772
	pVA436_52	2	772	1287
	pVA436_52	6	1287	1553
	pVA436_52	2	1553	2067
	pVA436_52	3	2067	7568
	pVA436_52	4	7568	8815
	pVA436_52	5	8815	52670
	pVA754_57	1	1	772
	pVA754_57	2	772	1285
	pVA754_57	3	1285	6786
	pVA754_57	4	6786	8033
	pVA754_57	8	8033	12251
	pVA754_57	4	12251	13499
	pVA754_57	5	13499	57354
pVA436_52~pVA765_1_B	pVA436_52	2	1	7681
	pVA436_52	1	7681	8815
	pVA436_52	3	8815	52670
	pVA765_1_B	1	1	1135
pVA436_52~pVA767_57	pVA436_52	1	1	768
	pVA436_52	2	768	1026
	pVA436_52	6	1026	1735
	pVA436_52	2	1735	2067
	pVA436_52	3	2067	7568
	pVA436_52	4	7568	8815
	pVA436_52	5	8815	52670
	pVA767_57	1	1	768
	pVA767_57	2	768	1063
	pVA767_57	3	1063	6564
	pVA767_57	4	6564	7811
	pVA767_57	8	7811	12029
	pVA767_57	4	12029	13277
	pVA767_57	5	13277	57132
pVA436_52~pVA791_57	pVA436_52	1	1	768
	pVA436_52	2	768	1026
	pVA436_52	6	1026	1772
	pVA436_52	2	1772	2067
	pVA436_52	3	2067	7568
	pVA436_52	4	7568	8815
	pVA436_52	5	8815	52670
	pVA791_57	1	1	768
	pVA791_57	2	768	1063
	pVA791_57	3	1063	6564
	pVA791_57	4	6564	7811
	pVA791_57	8	7811	12029
	pVA791_57	4	12029	13277
	pVA791_57	5	13277	57132
pVA436_54~pVA524_46	pVA436_54	3	1	700
	pVA436_54	1	700	19577
	pVA436_54	2	19577	46856
	pVA436_54	4	46856	54972
	pVA524_46	2	1	27280
	pVA524_46	1	27285	46162
pVA436_54~pVA527_45	pVA436_54	4	1	700
	pVA436_54	1	700	1818
	pVA436_54	5	1818	2906
	pVA436_54	2	2906	7265
	pVA436_54	3	7265	46856
	pVA436_54	6	46856	54972
	pVA527_45	-2	1	4360
	pVA527_45	-1	4360	5478
	pVA527_45	-3	5483	45074
pVA436_54~pVA605_91	pVA436_54	3	1	732
	pVA436_54	1	732	1623
	pVA436_54	2	1623	46856
	pVA436_54	4	46856	54972
	pVA605_91	1	1	892
	pVA605_91	2	892	46125
	pVA605_91	1	46162	47053
	pVA605_91	5	47053	91033
pVA436_54~pVA634_54	pVA436_54	1	1	10021
	pVA436_54	2	10021	54972
	pVA634_54	2	1	44952
	pVA634_54	1	44952	54972
pVA436_54~pVA692_45	pVA436_54	3	1	695
	pVA436_54	1	695	1814
	pVA436_54	4	1814	2906
	pVA436_54	2	2906	46714
	pVA436_54	5	46714	54972
	pVA692_45	-2	1	43809
	pVA692_45	-1	43813	44932
pVA436_54~pVA765_0.7	pVA436_54	2	1	7326
	pVA436_54	1	7326	8030
	pVA436_54	3	8030	54972
	pVA765_0.7	-1	1	705
pVA436_54~pVA765_45	pVA436_54	4	1	700
	pVA436_54	1	700	1818
	pVA436_54	5	1818	2906
	pVA436_54	2	2906	8089
	pVA436_54	3	8089	46856
	pVA436_54	6	46856	54972
	pVA765_45	3	1	38768
	pVA765_45	1	38773	39891
	pVA765_45	2	39891	45074
pVA436_54~pVA767_46	pVA436_54	3	1	700
	pVA436_54	1	700	2906
	pVA436_54	2	2906	46856
	pVA436_54	4	46856	54972
	pVA767_46	-1	1	2207
	pVA767_46	-2	2212	46162
