	Plasmid	Block_ID	Start	End
pVA1565_5~pVA2817_6	pVA1565_5	1	2	1190
	pVA1565_5	3	1190	3569
	pVA1565_5	2	3569	5044
	pVA2817_6	4	1	279
	pVA2817_6	2	279	1751
	pVA2817_6	1	1752	2959
	pVA2817_6	5	2959	6872
pVA1565_5~pVA524_4_B	pVA1565_5	1	1	1190
	pVA1565_5	4	1190	3447
	pVA1565_5	2	3447	4476
	pVA1565_5	3	4476	5044
	pVA524_4_B	-2	1	1030
	pVA524_4_B	5	1030	2340
	pVA524_4_B	-1	2340	3506
	pVA524_4_B	-3	3506	4074
pVA1565_5~pVA569_68	pVA1565_5	1	2	1190
	pVA1565_5	3	1190	3569
	pVA1565_5	2	3569	5044
	pVA569_68	4	1	1647
	pVA569_68	2	1647	3119
	pVA569_68	1	3120	4327
	pVA569_68	5	4327	6872
pVA1565_5~pVA634_6	pVA1565_5	1	2	1190
	pVA1565_5	3	1190	3569
	pVA1565_5	2	3569	5044
	pVA634_6	4	1	315
	pVA634_6	2	315	1787
	pVA634_6	1	1788	2995
	pVA634_6	5	2995	6872
pVA1565_5~pVA765_4_A	pVA1565_5	1	2	1050
	pVA1565_5	3	1050	3447
	pVA1565_5	2	3447	5035
	pVA765_4_A	4	1	1308
	pVA765_4_A	-1	1308	2340
	pVA765_4_A	-2	2350	3938
	pVA765_4_A	5	3938	4666
pVA1626_171~pVA2817_162	pVA1626_171	1	1	4644
	pVA1626_171	19	4644	6019
	pVA1626_171	2	6019	6484
	pVA1626_171	3	6488	20563
	pVA1626_171	4	20563	21383
	pVA1626_171	20	21383	22499
	pVA1626_171	5	22499	23267
	pVA1626_171	21	23267	27855
	pVA1626_171	4	27855	28675
	pVA1626_171	6	28675	48906
	pVA1626_171	22	48906	49368
	pVA1626_171	7	49368	66891
	pVA1626_171	8	66885	67321
	pVA1626_171	23	67321	68825
	pVA1626_171	9	68825	111604
	pVA1626_171	10	111606	116255
	pVA1626_171	11	116263	120808
	pVA1626_171	24	120808	131098
	pVA1626_171	12	131098	132781
	pVA1626_171	25	132781	133291
	pVA1626_171	13	133291	134412
	pVA1626_171	14	134506	135227
	pVA1626_171	26	135227	147172
	pVA1626_171	15	147172	151638
	pVA1626_171	27	151638	152073
	pVA1626_171	16	152073	153488
	pVA1626_171	17	153487	156719
	pVA1626_171	18	156723	171553
	pVA2817_162	1	1	4644
	pVA2817_162	2	4655	5120
	pVA2817_162	29	5120	6837
	pVA2817_162	3	6837	20912
	pVA2817_162	4	20912	21732
	pVA2817_162	6	21732	42023
	pVA2817_162	7	42023	59539
	pVA2817_162	30	59539	65909
	pVA2817_162	8	65909	66345
	pVA2817_162	31	66345	67804
	pVA2817_162	9	67804	110582
	pVA2817_162	11	110584	115129
	pVA2817_162	32	115129	115949
	pVA2817_162	-5	115949	116717
	pVA2817_162	33	116717	119211
	pVA2817_162	12	119211	120885
	pVA2817_162	13	120975	122081
	pVA2817_162	34	122081	123504
	pVA2817_162	10	123504	128153
	pVA2817_162	14	128159	128880
	pVA2817_162	35	128880	129909
	pVA2817_162	15	129909	134383
	pVA2817_162	36	134383	142968
	pVA2817_162	17	142968	146200
	pVA2817_162	16	146205	147611
	pVA2817_162	37	147611	148024
	pVA2817_162	18	148024	162854
