	Plasmid	Block_ID	Start	End
pIH359_74~pVA2682_199	pIH359_74	15	1	1576
	pIH359_74	1	1576	1942
	pIH359_74	16	1942	3969
	pIH359_74	2	3969	4360
	pIH359_74	17	4360	4696
	pIH359_74	3	4696	5422
	pIH359_74	18	5422	7577
	pIH359_74	4	7577	10377
	pIH359_74	19	10377	24033
	pIH359_74	5	24033	26094
	pIH359_74	20	26094	32016
	pIH359_74	6	32016	32571
	pIH359_74	21	32571	37261
	pIH359_74	7	37261	43727
	pIH359_74	22	43727	43997
	pIH359_74	8	43997	48155
	pIH359_74	9	48241	49149
	pIH359_74	10	49267	51767
	pIH359_74	23	51767	52374
	pIH359_74	11	52374	53464
	pIH359_74	24	53464	53928
	pIH359_74	12	53928	58320
	pIH359_74	25	58320	60187
	pIH359_74	13	60187	71073
	pIH359_74	26	71073	72076
	pIH359_74	14	72076	73297
	pIH359_74	27	73297	74947
	pVA2682_199	28	1	60097
	pVA2682_199	1	60097	60460
	pVA2682_199	29	60460	60981
	pVA2682_199	2	60981	61376
	pVA2682_199	3	61451	62177
	pVA2682_199	30	62177	103205
	pVA2682_199	-4	103205	106003
	pVA2682_199	31	106003	120742
	pVA2682_199	-14	120742	121963
	pVA2682_199	32	121963	122938
	pVA2682_199	-13	122938	133816
	pVA2682_199	33	133816	135694
	pVA2682_199	-12	135694	140086
	pVA2682_199	-11	140106	141196
	pVA2682_199	34	141196	141786
	pVA2682_199	-10	141786	144286
	pVA2682_199	35	144286	144676
	pVA2682_199	-9	144676	145584
	pVA2682_199	36	145584	146098
	pVA2682_199	-8	146098	150256
	pVA2682_199	37	150256	150672
	pVA2682_199	-7	150672	157158
	pVA2682_199	38	157158	163345
	pVA2682_199	-6	163345	163924
	pVA2682_199	39	163924	175201
	pVA2682_199	-5	175201	177257
	pVA2682_199	40	177257	199029
pIH359_74~pVA524_189	pIH359_74	14	1	1576
	pIH359_74	1	1576	1942
	pIH359_74	15	1942	3969
	pIH359_74	2	3969	4360
	pIH359_74	16	4360	4696
	pIH359_74	3	4696	5422
	pIH359_74	17	5422	19038
	pIH359_74	4	19038	20599
	pIH359_74	18	20599	22258
	pIH359_74	5	22258	23640
	pIH359_74	19	23640	23989
	pIH359_74	6	23989	27607
	pIH359_74	20	27607	32593
	pIH359_74	7	32593	33348
	pIH359_74	8	33368	49149
	pIH359_74	9	49267	53464
	pIH359_74	21	53464	53928
	pIH359_74	10	53928	59299
	pIH359_74	22	59299	60052
	pIH359_74	11	60052	64596
	pIH359_74	23	64596	64948
	pIH359_74	12	64948	73297
	pIH359_74	24	73297	74707
	pIH359_74	13	74707	74945
	pVA524_189	25	1	1392
	pVA524_189	1	1392	1758
	pVA524_189	26	1758	2279
	pVA524_189	2	2279	2674
	pVA524_189	3	2749	3475
	pVA524_189	27	3475	128181
	pVA524_189	4	128181	129744
	pVA524_189	28	129744	131638
	pVA524_189	5	131638	133019
	pVA524_189	29	133019	133745
	pVA524_189	6	133745	137323
	pVA524_189	30	137323	145114
	pVA524_189	7	145114	145871
	pVA524_189	31	145871	146567
	pVA524_189	8	146567	162336
	pVA524_189	32	162336	164481
	pVA524_189	9	164481	168678
	pVA524_189	10	168698	174062
	pVA524_189	33	174062	174700
	pVA524_189	11	174700	179238
	pVA524_189	34	179238	179590
	pVA524_189	12	179590	187938
	pVA524_189	35	187938	189349
	pVA524_189	13	189349	189578
pIH359_74~pVA767_225	pIH359_74	11	1	1576
	pIH359_74	1	1576	1942
	pIH359_74	12	1942	3969
	pIH359_74	2	3969	4360
	pIH359_74	13	4360	4759
	pIH359_74	3	4759	5422
	pIH359_74	14	5422	19038
	pIH359_74	4	19038	20599
	pIH359_74	15	20599	22258
	pIH359_74	5	22258	23642
	pIH359_74	16	23642	23989
	pIH359_74	6	23989	27607
	pIH359_74	17	27607	32587
	pIH359_74	7	32587	33356
	pIH359_74	8	33368	40925
	pIH359_74	9	40917	71073
	pIH359_74	18	71073	72076
	pIH359_74	10	72076	73219
	pIH359_74	19	73219	74947
	pVA767_225	20	1	73650
	pVA767_225	9	73650	103798
	pVA767_225	21	103798	104773
	pVA767_225	10	104773	105916
	pVA767_225	22	105916	109673
	pVA767_225	1	109673	110039
	pVA767_225	23	110039	110560
	pVA767_225	2	110560	110955
	pVA767_225	24	110955	143151
	pVA767_225	-3	143151	143814
	pVA767_225	25	143814	158976
	pVA767_225	4	158976	160539
	pVA767_225	26	160539	162434
	pVA767_225	5	162434	163817
	pVA767_225	27	163817	164551
	pVA767_225	6	164551	168129
	pVA767_225	28	168129	193369
	pVA767_225	7	193369	194136
	pVA767_225	29	194136	194824
	pVA767_225	8	194824	202345
	pVA767_225	30	202345	225072
pReSeq_VA61_10~pVA1393_58	pReSeq_VA61_10	1	1	7576
	pReSeq_VA61_10	2	7576	10131
	pVA1393_58	-1	1	7576
	pVA1393_58	3	7576	55581
	pVA1393_58	-2	55581	58136
pReSeq_VA61_10~pVA1505_61	pReSeq_VA61_10	3	1	5452
	pReSeq_VA61_10	1	5452	6215
	pReSeq_VA61_10	2	6010	6809
	pReSeq_VA61_10	1	6809	7576
	pReSeq_VA61_10	4	7576	10131
	pVA1505_61	-1	1	769
	pVA1505_61	-2	769	1528
	pVA1505_61	-3	1530	6981
	pVA1505_61	6	6981	58655
	pVA1505_61	-4	58655	61210
pReSeq_VA61_10~pVA1626_57	pReSeq_VA61_10	3	1	5452
	pReSeq_VA61_10	1	5452	6215
	pReSeq_VA61_10	2	6010	6809
	pReSeq_VA61_10	1	6809	7576
	pReSeq_VA61_10	4	7576	10131
	pVA1626_57	-1	1	769
	pVA1626_57	-2	769	1528
	pVA1626_57	-3	1530	6981
	pVA1626_57	6	6981	54986
	pVA1626_57	-4	54986	57541
pReSeq_VA61_10~pVA1686_57	pReSeq_VA61_10	3	1	5452
	pReSeq_VA61_10	1	5452	6215
	pReSeq_VA61_10	2	6010	6809
	pReSeq_VA61_10	1	6809	7576
	pReSeq_VA61_10	4	7576	10131
	pVA1686_57	-1	1	769
	pVA1686_57	-2	769	1528
	pVA1686_57	-3	1530	6981
	pVA1686_57	6	6981	54986
	pVA1686_57	-4	54986	57541
pReSeq_VA61_10~pVA1722_58	pReSeq_VA61_10	1	1	1005
	pReSeq_VA61_10	2	1042	6661
	pReSeq_VA61_10	3	6809	7576
	pReSeq_VA61_10	4	7576	10131
	pVA1722_58	-3	1	620
	pVA1722_58	5	620	842
	pVA1722_58	-2	842	6572
	pVA1722_58	-1	6609	7613
	pVA1722_58	6	7613	55618
	pVA1722_58	-4	55618	58173
pReSeq_VA61_10~pVA1825_57	pReSeq_VA61_10	3	1	5452
	pReSeq_VA61_10	1	5452	6215
	pReSeq_VA61_10	2	6010	6809
	pReSeq_VA61_10	1	6809	7576
	pReSeq_VA61_10	4	7576	10131
	pVA1825_57	-1	1	769
	pVA1825_57	-2	769	1528
	pVA1825_57	-3	1530	6981
	pVA1825_57	6	6981	54986
	pVA1825_57	-4	54986	57541
pReSeq_VA61_10~pVA1835_58_B	pReSeq_VA61_10	1	1	7576
	pReSeq_VA61_10	2	7576	10131
	pVA1835_58_B	-1	1	7576
	pVA1835_58_B	3	7576	55581
	pVA1835_58_B	-2	55581	58136
