	Plasmid	Block_ID	Start	End
pVA1686_57~pVA1825_57	pVA1686_57	1	1	57541
	pVA1825_57	1	1	57541
pVA1686_57~pVA1835_58_B	pVA1686_57	1	1	768
	pVA1686_57	2	859	1436
	pVA1686_57	3	1528	57541
	pVA1835_58_B	1	1	768
	pVA1835_58_B	2	785	1363
	pVA1835_58_B	2	1454	2031
	pVA1835_58_B	3	2124	58136
pVA1686_57~pVA436_52	pVA1686_57	1	1	768
	pVA1686_57	2	859	1436
	pVA1686_57	3	1528	6972
	pVA1686_57	4	6972	8220
	pVA1686_57	6	8220	12438
	pVA1686_57	4	12438	13686
	pVA1686_57	5	13686	57541
	pVA436_52	1	1	768
	pVA436_52	2	785	1363
	pVA436_52	2	1454	2031
	pVA436_52	3	2124	7568
	pVA436_52	4	7568	8815
	pVA436_52	5	8815	52670
pVA1686_57~pVA524_58	pVA1686_57	1	1	768
	pVA1686_57	2	768	975
	pVA1686_57	3	975	57541
	pVA524_58	1	1	768
	pVA524_58	2	768	974
	pVA524_58	4	974	1362
	pVA524_58	2	1362	1568
	pVA524_58	3	1568	58133
pVA1686_57~pVA527_58	pVA1686_57	1	1	768
	pVA1686_57	2	768	971
	pVA1686_57	3	972	1325
	pVA1686_57	2	1325	1527
	pVA1686_57	4	1528	57541
	pVA527_58	1	1	768
	pVA527_58	2	768	1008
	pVA527_58	3	1009	1364
	pVA527_58	2	1364	1567
	pVA527_58	3	1568	1921
	pVA527_58	2	1921	2123
	pVA527_58	4	2125	58137
pVA1686_57~pVA528_44	pVA1686_57	1	1	2651
	pVA1686_57	3	2651	15775
	pVA1686_57	2	15775	57541
	pVA528_44	1	1	2651
	pVA528_44	2	2659	44428
pVA1686_57~pVA544_3	pVA1686_57	2	1	34533
	pVA1686_57	1	34533	34867
	pVA1686_57	3	34867	57541
	pVA544_3	1	1	335
pVA1686_57~pVA544_8	pVA1686_57	3	1	31790
	pVA1686_57	1	31790	34533
	pVA1686_57	4	34533	34867
	pVA1686_57	2	34867	38446
	pVA1686_57	5	38446	57541
	pVA544_8	-1	1	2744
	pVA544_8	6	2744	4895
	pVA544_8	-2	4895	8474
pVA1686_57~pVA585_53	pVA1686_57	1	1	768
	pVA1686_57	2	804	1066
	pVA1686_57	2	1102	1362
	pVA1686_57	3	1398	4011
	pVA1686_57	6	4011	6973
	pVA1686_57	4	6973	8220
	pVA1686_57	7	8220	12438
	pVA1686_57	4	12438	13686
	pVA1686_57	5	13686	57541
	pVA585_53	1	1	768
	pVA585_53	2	804	1064
	pVA585_53	3	1100	3639
	pVA585_53	10	3639	8337
	pVA585_53	4	8337	9584
	pVA585_53	5	9584	53437
pVA1686_57~pVA61_57	pVA1686_57	1	1	57541
	pVA61_57	1	1	57541
pVA1686_57~pVA754_57	pVA1686_57	1	1	772
	pVA1686_57	2	959	1380
	pVA1686_57	2	1144	1566
	pVA1686_57	3	1566	57541
	pVA754_57	1	1	772
	pVA754_57	2	957	1341
	pVA754_57	3	1341	57354
pVA1686_57~pVA765_1_B	pVA1686_57	2	1	12552
	pVA1686_57	1	12552	13686
	pVA1686_57	3	13686	57541
	pVA765_1_B	1	1	1135
pVA1686_57~pVA765_4_B	pVA1686_57	2	1	8220
	pVA1686_57	1	8220	10374
	pVA1686_57	3	10374	57541
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
pVA1686_57~pVA767_57	pVA1686_57	1	1	768
	pVA1686_57	2	768	1121
	pVA1686_57	2	1140	1528
	pVA1686_57	3	1528	57541
	pVA767_57	1	1	768
	pVA767_57	2	768	1119
	pVA767_57	3	1119	57132
pVA1686_57~pVA791_57	pVA1686_57	1	1	768
	pVA1686_57	2	768	1121
	pVA1686_57	2	1177	1528
	pVA1686_57	3	1528	57541
	pVA791_57	1	1	768
	pVA791_57	2	768	1119
	pVA791_57	3	1119	57132
pVA1722_375~pVA1835_363	pVA1722_375	1	1	33309
	pVA1722_375	2	33313	85281
	pVA1722_375	3	85281	86652
	pVA1722_375	4	86652	128212
	pVA1722_375	-3	128212	129582
	pVA1722_375	5	129582	196296
	pVA1722_375	6	196295	196596
	pVA1722_375	12	196596	197124
	pVA1722_375	7	197124	204160
	pVA1722_375	8	204168	236588
	pVA1722_375	9	236586	303023
	pVA1722_375	13	303023	329805
	pVA1722_375	10	329805	330534
	pVA1722_375	14	330534	337495
	pVA1722_375	11	337495	375592
	pVA1835_363	1	1	33309
	pVA1835_363	16	33309	42687
	pVA1835_363	10	42687	43416
	pVA1835_363	17	43416	53758
	pVA1835_363	2	53758	105726
	pVA1835_363	3	105726	107097
	pVA1835_363	-4	107097	148657
	pVA1835_363	-3	148657	150027
	pVA1835_363	5	150027	216740
	pVA1835_363	18	216740	217577
	pVA1835_363	6	217577	217878
	pVA1835_363	-7	217878	224914
	pVA1835_363	8	224922	257342
	pVA1835_363	19	257342	258495
	pVA1835_363	9	258495	324932
	pVA1835_363	11	324944	363035
pVA1722_375~pVA2067_271	pVA1722_375	1	1	22385
	pVA1722_375	2	22385	23443
	pVA1722_375	3	23579	85278
	pVA1722_375	4	85287	88289
	pVA1722_375	22	88289	129584
	pVA1722_375	5	129584	133860
	pVA1722_375	23	133860	135207
	pVA1722_375	6	135207	140508
	pVA1722_375	24	140508	142660
	pVA1722_375	7	142660	147296
	pVA1722_375	8	147298	154268
	pVA1722_375	25	154268	167113
	pVA1722_375	9	167113	169399
	pVA1722_375	26	169399	171490
	pVA1722_375	10	171490	172978
	pVA1722_375	11	172983	178685
	pVA1722_375	10	178685	180171
	pVA1722_375	27	180171	191928
	pVA1722_375	12	191928	192748
	pVA1722_375	28	192748	194483
	pVA1722_375	-12	194483	195303
	pVA1722_375	29	195303	203338
	pVA1722_375	13	203338	204160
	pVA1722_375	30	204160	214134
	pVA1722_375	-4	214134	217137
	pVA1722_375	31	217137	239666
	pVA1722_375	14	239666	240984
	pVA1722_375	32	240984	242040
	pVA1722_375	15	242040	288928
	pVA1722_375	16	288983	298770
	pVA1722_375	17	298780	299837
	pVA1722_375	18	299846	303539
	pVA1722_375	33	303539	338869
	pVA1722_375	19	338869	352337
	pVA1722_375	20	352347	353116
	pVA1722_375	21	353124	375592
	pVA2067_271	1	1	22386
	pVA2067_271	-2	22522	23580
	pVA2067_271	3	23580	85278
	pVA2067_271	5	85287	89563
	pVA2067_271	37	89563	90624
	pVA2067_271	6	90624	95893
	pVA2067_271	4	95894	98901
	pVA2067_271	38	98901	114532
	pVA2067_271	7	114532	119167
	pVA2067_271	39	119167	122431
	pVA2067_271	13	122431	123253
	pVA2067_271	40	123253	123735
	pVA2067_271	12	123735	124555
	pVA2067_271	41	124555	134602
	pVA2067_271	20	134602	135371
	pVA2067_271	42	135371	137121
	pVA2067_271	-17	137121	138178
	pVA2067_271	43	138178	142366
	pVA2067_271	8	142366	149339
	pVA2067_271	44	149339	151720
	pVA2067_271	11	151720	157422
	pVA2067_271	10	157422	158908
	pVA2067_271	45	158908	161947
