	Plasmid	Block_ID	Start	End
pVA1046_199~pVA765_0.7	pVA1046_199	2	1	100582
	pVA1046_199	1	100582	101286
	pVA1046_199	3	101286	199032
	pVA765_0.7	1	1	705
pVA1046_199~pVA765_1_A	pVA1046_199	2	1	71395
	pVA1046_199	1	71395	72591
	pVA1046_199	3	72591	199032
	pVA765_1_A	4	1	319
	pVA765_1_A	-1	319	1515
	pVA765_1_A	5	1515	1775
pVA1046_199~pVA767_225	pVA1046_199	1	1	38227
	pVA1046_199	25	38227	52507
	pVA1046_199	2	52507	52841
	pVA1046_199	26	52841	57361
	pVA1046_199	10	57361	58048
	pVA1046_199	27	58048	64136
	pVA1046_199	22	64136	65864
	pVA1046_199	28	65864	66684
	pVA1046_199	11	66684	67106
	pVA1046_199	14	67114	67904
	pVA1046_199	29	67904	69111
	pVA1046_199	13	69111	69932
	pVA1046_199	23	69933	72591
	pVA1046_199	30	72591	83309
	pVA1046_199	13	83309	84130
	pVA1046_199	31	84130	111509
	pVA1046_199	12	111509	116919
	pVA1046_199	32	116919	117747
	pVA1046_199	9	117747	134039
	pVA1046_199	33	134039	135917
	pVA1046_199	8	135917	140309
	pVA1046_199	7	140329	141419
	pVA1046_199	34	141419	142009
	pVA1046_199	6	142009	144509
	pVA1046_199	35	144509	144899
	pVA1046_199	5	144899	145807
	pVA1046_199	36	145807	146321
	pVA1046_199	4	146321	150476
	pVA1046_199	37	150476	150895
	pVA1046_199	3	150895	153725
	pVA1046_199	21	153717	157381
	pVA1046_199	38	157381	164348
	pVA1046_199	20	164348	165331
	pVA1046_199	39	165331	165809
	pVA1046_199	19	165809	167187
	pVA1046_199	18	167207	172771
	pVA1046_199	40	172771	176769
	pVA1046_199	17	176769	178362
	pVA1046_199	41	178362	181167
	pVA1046_199	16	181167	182489
	pVA1046_199	42	182489	183171
	pVA1046_199	15	183171	183595
	pVA1046_199	43	183595	193987
	pVA1046_199	24	193987	199032
	pVA767_225	1	1	38164
	pVA767_225	2	38296	38627
	pVA767_225	45	38627	73650
	pVA767_225	-3	73650	76460
	pVA767_225	46	76460	76733
	pVA767_225	-4	76733	80888
	pVA767_225	-5	80974	81882
	pVA767_225	-6	82000	84500
	pVA767_225	47	84500	85107
	pVA767_225	-7	85107	86197
	pVA767_225	48	86197	86661
	pVA767_225	-8	86661	91053
