	Plasmid	Block_ID	Start	End
pVA569_107~pVA765_1_B	pVA569_107	2	1	37337
	pVA569_107	1	37337	38471
	pVA569_107	3	38471	107281
	pVA765_1_B	-1	1	1135
pVA569_47~pVA754_27	pVA569_47	1	1	18444
	pVA569_47	4	18444	46160
	pVA569_47	2	46160	46737
	pVA569_47	3	46792	47564
	pVA754_27	1	1	18495
	pVA754_27	5	18495	24703
	pVA754_27	2	24703	25280
	pVA754_27	6	25280	27085
	pVA754_27	3	27085	27857
pVA569_47~pVA765_0.7	pVA569_47	2	1	33097
	pVA569_47	1	33097	33801
	pVA569_47	3	33801	47564
	pVA765_0.7	1	1	705
pVA569_47~pVA765_1_B	pVA569_47	2	1	39455
	pVA569_47	1	39455	40589
	pVA569_47	3	40589	47564
	pVA765_1_B	-1	1	1135
pVA569_47~pVA765_4_B	pVA569_47	2	1	37300
	pVA569_47	1	37300	39455
	pVA569_47	3	39455	47564
	pVA765_4_B	4	1	2069
	pVA765_4_B	1	2069	4224
pVA569_68~pVA634_6	pVA569_68	1	1	1333
	pVA569_68	2	1333	6872
	pVA634_6	2	1	5540
	pVA634_6	1	5540	6872
pVA569_68~pVA692_4	pVA569_68	2	1	1647
	pVA569_68	1	1647	4109
	pVA569_68	3	4109	6872
	pVA692_4	4	1	642
	pVA692_4	1	642	3074
	pVA692_4	5	3074	4854
pVA569_68~pVA765_4_A	pVA569_68	2	1	1647
	pVA569_68	1	1647	4187
	pVA569_68	3	4187	6872
	pVA765_4_A	4	1	1308
	pVA765_4_A	-1	1308	3816
	pVA765_4_A	5	3816	4666
pVA585_53~pVA61_57	pVA585_53	1	1	768
	pVA585_53	2	860	1064
	pVA585_53	3	1156	3639
	pVA585_53	6	3639	8230
	pVA585_53	4	8230	9584
	pVA585_53	5	8337	53437
	pVA61_57	1	1	768
	pVA61_57	2	860	1066
	pVA61_57	2	1158	1362
	pVA61_57	3	1528	4011
	pVA61_57	7	4011	6866
	pVA61_57	4	6866	8220
	pVA61_57	8	8220	12438
	pVA61_57	5	12438	57541
pVA585_53~pVA754_57	pVA585_53	1	1	768
	pVA585_53	5	768	1156
	pVA585_53	2	1156	3639
	pVA585_53	6	3639	8230
	pVA585_53	3	8230	9584
	pVA585_53	4	8337	53437
	pVA754_57	1	1	768
	pVA754_57	7	768	1378
	pVA754_57	2	1378	3824
	pVA754_57	8	3824	6679
	pVA754_57	3	6679	8033
	pVA754_57	9	8033	12251
	pVA754_57	4	12251	57354
pVA585_53~pVA765_1_B	pVA585_53	2	1	8450
	pVA585_53	1	8450	9584
	pVA585_53	3	9584	53437
	pVA765_1_B	1	1	1135
pVA585_53~pVA767_57	pVA585_53	1	1	3639
	pVA585_53	4	3639	8337
	pVA585_53	2	8337	9584
	pVA585_53	3	9584	53437
	pVA767_57	1	1	3602
	pVA767_57	5	3602	6564
	pVA767_57	2	6564	7811
	pVA767_57	6	7811	12029
	pVA767_57	2	12029	13277
	pVA767_57	3	13277	57132
pVA585_53~pVA791_57	pVA585_53	1	1	3639
	pVA585_53	4	3639	8337
	pVA585_53	2	8337	9584
	pVA585_53	3	9584	53437
	pVA791_57	1	1	3602
	pVA791_57	5	3602	6564
	pVA791_57	2	6564	7811
	pVA791_57	6	7811	12029
	pVA791_57	2	12029	13277
	pVA791_57	3	13277	57132
pVA605_296~pVA634_271	pVA605_296	8	1	6067
	pVA605_296	5	6070	7372
	pVA605_296	-4	7372	8192
	pVA605_296	-2	8192	9137
	pVA605_296	3	9137	31576
	pVA605_296	4	31576	32396
	pVA605_296	7	32396	40395
	pVA605_296	12	40395	43543
	pVA605_296	6	43543	50440
	pVA605_296	13	50440	71326
	pVA605_296	2	71326	72270
	pVA605_296	1	72270	173576
	pVA605_296	11	173576	210860
	pVA605_296	14	210860	212447
	pVA605_296	10	212447	270530
	pVA605_296	9	270522	296877
	pVA634_271	-1	1	101298
	pVA634_271	-2	101298	102242
	pVA634_271	3	102242	124593
	pVA634_271	4	124593	125411
	pVA634_271	-5	125411	126713
	pVA634_271	-6	126716	133613
	pVA634_271	-7	133613	141612
	pVA634_271	-8	141607	147673
	pVA634_271	-9	147673	174027
	pVA634_271	17	174027	175343
	pVA634_271	-10	175343	233426
	pVA634_271	18	233426	234573
	pVA634_271	-11	234573	271857
