	Plasmid	Block_ID	Start	End
pVA527_58~pVA754_57	pVA527_58	1	1	772
	pVA527_58	2	772	1419
	pVA527_58	2	1554	2124
	pVA527_58	3	2124	58137
	pVA754_57	1	1	772
	pVA754_57	2	772	1341
	pVA754_57	3	1341	57354
pVA527_58~pVA765_1_B	pVA527_58	2	1	13148
	pVA527_58	1	13148	14282
	pVA527_58	3	14282	58137
	pVA765_1_B	1	1	1135
pVA527_58~pVA765_4_B	pVA527_58	2	1	8816
	pVA527_58	1	8816	10970
	pVA527_58	3	10970	58137
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
pVA527_58~pVA767_57	pVA527_58	1	1	768
	pVA527_58	2	768	1121
	pVA527_58	4	1121	1736
	pVA527_58	2	1736	2124
	pVA527_58	3	2124	58137
	pVA767_57	1	1	768
	pVA767_57	2	768	1119
	pVA767_57	3	1119	57132
pVA527_58~pVA791_57	pVA527_58	1	1	768
	pVA527_58	2	768	1121
	pVA527_58	4	1121	1773
	pVA527_58	2	1773	2124
	pVA527_58	3	2124	58137
	pVA791_57	1	1	768
	pVA791_57	2	768	1119
	pVA791_57	3	1119	57132
pVA528_281~pVA544_3	pVA528_281	2	1	114380
	pVA528_281	1	114380	114714
	pVA528_281	3	114714	281446
	pVA544_3	1	1	335
pVA528_281~pVA544_8	pVA528_281	3	1	113336
	pVA528_281	1	113336	114055
	pVA528_281	4	114055	114715
	pVA528_281	2	114715	118291
	pVA528_281	5	118291	281446
	pVA544_8	-1	25	744
	pVA544_8	6	744	4899
	pVA544_8	-2	4899	8473
pVA528_281~pVA605_296	pVA528_281	1	1	123134
	pVA528_281	2	123134	124071
	pVA528_281	3	124071	133217
	pVA528_281	4	133217	134037
	pVA528_281	2	134037	134974
	pVA528_281	5	134974	152084
	pVA528_281	6	152075	158145
	pVA528_281	7	158145	281446
	pVA605_296	-6	1	6071
	pVA605_296	9	6071	8192
	pVA605_296	2	8192	9129
	pVA605_296	3	9129	18364
	pVA605_296	10	18364	31576
	pVA605_296	-4	31576	32396
	pVA605_296	-5	32396	49506
	pVA605_296	-2	49506	50443
	pVA605_296	-1	50443	173576
	pVA605_296	-7	173576	296877
pVA528_281~pVA634_271	pVA528_281	1	1	100881
	pVA528_281	2	100890	102251
	pVA528_281	9	102251	112196
	pVA528_281	4	112196	113324
	pVA528_281	10	113324	122716
	pVA528_281	2	122716	124078
	pVA528_281	3	124078	133217
	pVA528_281	5	133217	140937
	pVA528_281	11	140937	144085
	pVA528_281	6	144085	184500
	pVA528_281	7	184492	242575
	pVA528_281	12	242575	244162
	pVA528_281	8	244162	281446
	pVA634_271	1	1	100880
	pVA634_271	2	100881	102242
	pVA634_271	3	102242	111381
	pVA634_271	14	111381	112664
	pVA634_271	4	112664	113795
	pVA634_271	15	113795	125893
	pVA634_271	5	125893	133613
	pVA634_271	6	133613	174027
	pVA634_271	16	174027	175343
	pVA634_271	7	175343	233426
	pVA634_271	17	233426	234573
	pVA634_271	8	234573	271857
pVA528_281~pVA692_270	pVA528_281	1	1	124658
	pVA528_281	2	124658	128981
	pVA528_281	4	128981	135558
