	Plasmid	Block_ID	Start	End
pVA2589_21~pVA544_3	pVA2589_21	2	1	6143
	pVA2589_21	1	6143	6477
	pVA2589_21	3	6477	21588
	pVA544_3	-1	1	335
pVA2589_21~pVA765_0.7	pVA2589_21	2	1	7462
	pVA2589_21	1	7462	8166
	pVA2589_21	3	8166	21588
	pVA765_0.7	-1	1	705
pVA2589_86~pVA2682_199	pVA2589_86	20	1	8099
	pVA2589_86	15	8099	8920
	pVA2589_86	21	8920	10520
	pVA2589_86	6	10520	16846
	pVA2589_86	22	16846	18532
	pVA2589_86	5	18532	19354
	pVA2589_86	23	19354	26694
	pVA2589_86	7	26694	28151
	pVA2589_86	24	28151	35785
	pVA2589_86	11	35785	36605
	pVA2589_86	10	36605	38789
	pVA2589_86	9	38791	39611
	pVA2589_86	12	39611	40118
	pVA2589_86	25	40118	47617
	pVA2589_86	8	47617	48439
	pVA2589_86	13	47619	48439
	pVA2589_86	4	48439	51301
	pVA2589_86	26	51301	51675
	pVA2589_86	2	51675	51881
	pVA2589_86	27	51881	58935
	pVA2589_86	17	58935	60858
	pVA2589_86	28	60858	65881
	pVA2589_86	3	65881	66708
	pVA2589_86	29	66708	72227
	pVA2589_86	14	72227	78954
	pVA2589_86	1	78784	79075
	pVA2589_86	30	79075	79746
	pVA2589_86	16	79746	80548
	pVA2589_86	19	80548	81283
	pVA2589_86	31	81283	84793
	pVA2589_86	18	84793	85147
	pVA2589_86	32	85147	86194
	pVA2682_199	33	1	13328
	pVA2682_199	-1	13328	13619
	pVA2682_199	34	13619	13891
	pVA2682_199	2	13891	14097
	pVA2682_199	35	14097	58815
	pVA2682_199	-3	58815	59642
	pVA2682_199	36	59642	59983
	pVA2682_199	-4	59983	62845
	pVA2682_199	37	62845	63515
	pVA2682_199	-5	63515	64337
	pVA2682_199	6	64338	70664
	pVA2682_199	-5	70664	78826
	pVA2682_199	38	78826	79960
	pVA2682_199	-7	79960	81417
	pVA2682_199	-9	81426	82246
	pVA2682_199	-8	81426	82248
	pVA2682_199	-10	82248	84432
	pVA2682_199	-11	84432	85252
	pVA2682_199	9	84432	85252
	pVA2682_199	12	85252	85759
	pVA2682_199	39	85759	90724
	pVA2682_199	12	90724	98639
	pVA2682_199	13	98640	99460
	pVA2682_199	14	99460	106187
	pVA2682_199	40	106187	109625
	pVA2682_199	15	109625	110446
	pVA2682_199	41	110446	116722
	pVA2682_199	-16	116722	117524
	pVA2682_199	42	117524	182957
	pVA2682_199	17	182957	184904
	pVA2682_199	43	184904	194162
	pVA2682_199	-18	194162	194515
	pVA2682_199	-19	194649	195384
	pVA2682_199	44	195384	199029
pVA2589_86~pVA418_110	pVA2589_86	1	1	21423
	pVA2589_86	9	21423	28266
	pVA2589_86	2	28266	38789
	pVA2589_86	3	38789	39611
	pVA2589_86	10	39611	47617
	pVA2589_86	3	47617	48439
	pVA2589_86	4	48439	53325
	pVA2589_86	5	53326	54505
	pVA2589_86	5	54506	55685
	pVA2589_86	6	55686	82975
	pVA2589_86	7	81283	84897
	pVA2589_86	8	84893	86194
	pVA418_110	1	1	21423
	pVA418_110	13	21423	38038
	pVA418_110	2	38038	48561
	pVA418_110	3	48561	49383
	pVA418_110	4	49383	54269
	pVA418_110	5	54270	55449
	pVA418_110	6	55450	82739
	pVA418_110	14	82739	103600
	pVA418_110	7	103600	107214
	pVA418_110	15	107214	108898
	pVA418_110	8	108898	110199
pVA2589_86~pVA544_3	pVA2589_86	2	1	25318
	pVA2589_86	1	25318	25652
	pVA2589_86	3	25652	86194
	pVA544_3	-1	1	335
pVA2589_86~pVA765_0.7	pVA2589_86	2	1	65945
	pVA2589_86	1	65945	66649
	pVA2589_86	3	66649	86194
	pVA765_0.7	1	1	705
pVA2589_86~pVA765_1_A	pVA2589_86	2	1	11982
	pVA2589_86	1	11982	13347
	pVA2589_86	3	13347	86194
	pVA765_1_A	-1	150	1515
	pVA765_1_A	4	1515	1775
pVA2589_99~pVA2817_112	pVA2589_99	1	1	7215
	pVA2589_99	2	7215	8036
	pVA2589_99	3	8036	22127
	pVA2589_99	6	22127	33963
	pVA2589_99	4	33963	90327
	pVA2589_99	5	90318	99588
	pVA2817_112	7	1	6327
	pVA2817_112	2	6327	7148
	pVA2817_112	3	7148	21239
	pVA2817_112	4	21246	77610
	pVA2817_112	8	77610	78378
	pVA2817_112	5	78378	87648
	pVA2817_112	1	87648	94846
	pVA2817_112	2	94846	95667
	pVA2817_112	9	95667	112933
