	Plasmid	Block_ID	Start	End
pVA1505_46~pVA436_54	pVA1505_46	1	1	38769
	pVA1505_46	2	38774	46162
	pVA436_54	3	1	700
	pVA436_54	2	700	8088
	pVA436_54	1	8088	46856
	pVA436_54	4	46856	54972
pVA1505_46~pVA524_46	pVA1505_46	1	1	11490
	pVA1505_46	2	11490	46162
	pVA524_46	2	1	34673
	pVA524_46	1	34673	46162
pVA1505_46~pVA527_45	pVA1505_46	1	1	39892
	pVA1505_46	4	39892	40980
	pVA1505_46	2	40980	45339
	pVA1505_46	3	45339	46162
	pVA527_45	-2	1	4360
	pVA527_45	-1	4360	44251
	pVA527_45	-3	44251	45074
pVA1505_46~pVA605_91	pVA1505_46	1	1	38806
	pVA1505_46	2	38806	39697
	pVA1505_46	3	39697	46162
	pVA605_91	2	1	892
	pVA605_91	3	892	7357
	pVA605_91	1	7357	46162
	pVA605_91	2	46162	47053
	pVA605_91	4	47053	91033
pVA1505_46~pVA634_54	pVA1505_46	1	1	1934
	pVA1505_46	2	1934	38769
	pVA1505_46	3	38774	46162
	pVA634_54	2	1	36836
	pVA634_54	4	36836	45651
	pVA634_54	3	45651	53039
	pVA634_54	1	53039	54972
pVA1505_46~pVA692_45	pVA1505_46	1	1	38627
	pVA1505_46	2	38627	39888
	pVA1505_46	4	39888	40980
	pVA1505_46	3	40980	46162
	pVA692_45	-1	1	38627
	pVA692_45	-3	38627	43809
	pVA692_45	-2	43813	45074
pVA1505_46~pVA765_0.7	pVA1505_46	2	1	45400
	pVA1505_46	1	45400	46104
	pVA765_0.7	-1	1	705
pVA1505_46~pVA765_45	pVA1505_46	1	2	39892
	pVA1505_46	3	39892	40980
	pVA1505_46	2	40980	46162
	pVA765_45	1	1	39891
	pVA765_45	2	39891	45073
pVA1505_46~pVA767_46	pVA1505_46	1	1	40980
	pVA1505_46	2	40980	46162
	pVA767_46	-1	1	40980
	pVA767_46	-2	40980	46162
pVA1505_61~pVA1626_57	pVA1505_61	1	1	32303
	pVA1505_61	3	32303	35977
	pVA1505_61	2	35977	61210
	pVA1626_57	1	1	32303
	pVA1626_57	2	32308	57541
pVA1505_61~pVA1686_57	pVA1505_61	1	1	32303
	pVA1505_61	3	32303	35977
	pVA1505_61	2	35977	61210
	pVA1686_57	1	1	32303
	pVA1686_57	2	32308	57541
pVA1505_61~pVA1722_58	pVA1505_61	1	1	768
	pVA1505_61	2	857	1473
	pVA1505_61	3	1528	32302
	pVA1505_61	5	32302	35977
	pVA1505_61	4	35977	61210
	pVA1722_58	1	1	768
	pVA1722_58	2	783	1400
	pVA1722_58	2	1489	2105
	pVA1722_58	3	2161	32935
	pVA1722_58	4	32940	58173
pVA1505_61~pVA1825_57	pVA1505_61	1	1	32303
	pVA1505_61	3	32303	35977
	pVA1505_61	2	35977	61210
	pVA1825_57	1	1	32303
	pVA1825_57	2	32308	57541
pVA1505_61~pVA1835_58_B	pVA1505_61	1	1	768
	pVA1505_61	2	859	1436
	pVA1505_61	3	1528	32302
	pVA1505_61	5	32302	35977
	pVA1505_61	4	35977	61210
	pVA1835_58_B	1	1	768
	pVA1835_58_B	2	785	1363
	pVA1835_58_B	2	1454	2031
	pVA1835_58_B	3	2124	32898
	pVA1835_58_B	4	32903	58136
pVA1505_61~pVA2464_7	pVA1505_61	2	1	32308
	pVA1505_61	1	32308	35972
	pVA1505_61	3	35972	61210
	pVA2464_7	4	1	3079
	pVA2464_7	1	3079	6743
	pVA2464_7	5	6743	7219
pVA1505_61~pVA436_52	pVA1505_61	1	1	768
	pVA1505_61	2	859	1436
	pVA1505_61	3	1528	6972
	pVA1505_61	4	6972	8220
	pVA1505_61	7	8220	12438
	pVA1505_61	4	12438	13686
	pVA1505_61	5	13686	32303
	pVA1505_61	8	32303	35977
	pVA1505_61	6	35977	61210
	pVA436_52	1	1	768
	pVA436_52	2	785	1363
	pVA436_52	2	1454	2031
	pVA436_52	3	2124	7568
	pVA436_52	4	7568	8815
	pVA436_52	5	8815	27432
	pVA436_52	6	27437	52670
pVA1505_61~pVA524_58	pVA1505_61	1	1	768
	pVA1505_61	2	768	975
	pVA1505_61	3	975	32303
	pVA1505_61	5	32303	35977
	pVA1505_61	4	35977	61210
	pVA524_58	1	1	768
	pVA524_58	2	768	974
	pVA524_58	6	974	1362
	pVA524_58	2	1362	1568
	pVA524_58	3	1568	32895
	pVA524_58	4	32900	58133
pVA1505_61~pVA527_58	pVA1505_61	1	1	768
	pVA1505_61	2	768	971
	pVA1505_61	3	972	1325
	pVA1505_61	2	1325	1527
	pVA1505_61	4	1528	32302
	pVA1505_61	6	32302	35977
	pVA1505_61	5	35977	61210
	pVA527_58	1	1	768
	pVA527_58	2	768	1008
	pVA527_58	3	1009	1364
	pVA527_58	2	1364	1567
	pVA527_58	3	1568	1921
	pVA527_58	2	1921	2123
	pVA527_58	4	2125	32899
	pVA527_58	5	32904	58137
pVA1505_61~pVA528_44	pVA1505_61	1	1	2651
	pVA1505_61	4	2651	15775
	pVA1505_61	2	15775	32303
	pVA1505_61	5	32303	35977
	pVA1505_61	3	35977	61210
	pVA528_44	1	1	2651
	pVA528_44	2	2659	19190
	pVA528_44	3	19195	44428
pVA1505_61~pVA544_3	pVA1505_61	2	1	38202
	pVA1505_61	1	38202	38536
	pVA1505_61	3	38536	61210
	pVA544_3	1	1	335
pVA1505_61~pVA544_8	pVA1505_61	4	1	31790
	pVA1505_61	1	31790	32303
	pVA1505_61	5	32303	35977
	pVA1505_61	2	35977	38202
	pVA1505_61	6	38202	38536
	pVA1505_61	3	38536	42115
	pVA1505_61	7	42115	61210
	pVA544_8	-2	1	2226
	pVA544_8	-1	2231	2744
	pVA544_8	8	2744	4895
	pVA544_8	-3	4895	8474
pVA1505_61~pVA585_53	pVA1505_61	1	1	768
	pVA1505_61	2	804	1066
	pVA1505_61	2	1102	1362
	pVA1505_61	3	1398	4011
	pVA1505_61	7	4011	6973
	pVA1505_61	4	6973	8220
	pVA1505_61	8	8220	12438
	pVA1505_61	4	12438	13686
	pVA1505_61	5	13686	32303
	pVA1505_61	9	32303	35977
	pVA1505_61	6	35977	61210
	pVA585_53	1	1	768
	pVA585_53	2	804	1064
	pVA585_53	3	1100	3639
	pVA585_53	12	3639	8337
	pVA585_53	4	8337	9584
	pVA585_53	5	9584	28201
	pVA585_53	6	28206	53437
pVA1505_61~pVA61_57	pVA1505_61	1	1	32303
	pVA1505_61	3	32303	35977
	pVA1505_61	2	35977	61210
	pVA61_57	1	1	32303
	pVA61_57	2	32308	57541
pVA1505_61~pVA754_57	pVA1505_61	1	1	772
	pVA1505_61	2	772	1380
	pVA1505_61	2	958	1566
	pVA1505_61	3	1566	32308
	pVA1505_61	5	32308	35972
	pVA1505_61	4	35972	61210
	pVA754_57	1	1	772
	pVA754_57	2	772	1341
	pVA754_57	3	1341	32121
	pVA754_57	4	32116	57354
pVA1505_61~pVA765_1_B	pVA1505_61	2	1	12552
	pVA1505_61	1	12552	13686
	pVA1505_61	3	13686	61210
	pVA765_1_B	1	1	1135
pVA1505_61~pVA765_4_B	pVA1505_61	2	1	8220
	pVA1505_61	1	8220	10374
	pVA1505_61	3	10374	61210
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
