	Plasmid	Block_ID	Start	End
pVA1825_57~pVA527_58	pVA1825_57	1	1	768
	pVA1825_57	2	768	971
	pVA1825_57	3	972	1325
	pVA1825_57	2	1325	1527
	pVA1825_57	4	1528	57541
	pVA527_58	1	1	768
	pVA527_58	2	768	1008
	pVA527_58	3	1009	1364
	pVA527_58	2	1364	1567
	pVA527_58	3	1568	1921
	pVA527_58	2	1921	2123
	pVA527_58	4	2125	58137
pVA1825_57~pVA528_44	pVA1825_57	1	1	2651
	pVA1825_57	3	2651	15775
	pVA1825_57	2	15775	57541
	pVA528_44	1	1	2651
	pVA528_44	2	2659	44428
pVA1825_57~pVA544_3	pVA1825_57	2	1	34533
	pVA1825_57	1	34533	34867
	pVA1825_57	3	34867	57541
	pVA544_3	1	1	335
pVA1825_57~pVA544_8	pVA1825_57	3	1	31790
	pVA1825_57	1	31790	34533
	pVA1825_57	4	34533	34867
	pVA1825_57	2	34867	38446
	pVA1825_57	5	38446	57541
	pVA544_8	-1	1	2744
	pVA544_8	6	2744	4895
	pVA544_8	-2	4895	8474
pVA1825_57~pVA585_53	pVA1825_57	1	1	768
	pVA1825_57	2	804	1066
	pVA1825_57	2	1102	1362
	pVA1825_57	3	1398	4011
	pVA1825_57	6	4011	6973
	pVA1825_57	4	6973	8220
	pVA1825_57	7	8220	12438
	pVA1825_57	4	12438	13686
	pVA1825_57	5	13686	57541
	pVA585_53	1	1	768
	pVA585_53	2	804	1064
	pVA585_53	3	1100	3639
	pVA585_53	10	3639	8337
	pVA585_53	4	8337	9584
	pVA585_53	5	9584	53437
pVA1825_57~pVA61_57	pVA1825_57	1	1	57541
	pVA61_57	1	1	57541
pVA1825_57~pVA754_57	pVA1825_57	1	1	772
	pVA1825_57	2	959	1380
	pVA1825_57	2	1144	1566
	pVA1825_57	3	1566	57541
	pVA754_57	1	1	772
	pVA754_57	2	957	1341
	pVA754_57	3	1341	57354
pVA1825_57~pVA765_1_B	pVA1825_57	2	1	12552
	pVA1825_57	1	12552	13686
	pVA1825_57	3	13686	57541
	pVA765_1_B	1	1	1135
pVA1825_57~pVA765_4_B	pVA1825_57	2	1	8220
	pVA1825_57	1	8220	10374
	pVA1825_57	3	10374	57541
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
pVA1825_57~pVA767_57	pVA1825_57	1	1	768
	pVA1825_57	2	768	1121
	pVA1825_57	2	1140	1528
	pVA1825_57	3	1528	57541
	pVA767_57	1	1	768
	pVA767_57	2	768	1119
	pVA767_57	3	1119	57132
pVA1825_57~pVA791_57	pVA1825_57	1	1	768
	pVA1825_57	2	768	1121
	pVA1825_57	2	1177	1528
	pVA1825_57	3	1528	57541
	pVA791_57	1	1	768
	pVA791_57	2	768	1119
	pVA791_57	3	1119	57132
pVA1835_189~pVA2464_7	pVA1835_189	2	1	36191
	pVA1835_189	1	36191	39855
	pVA1835_189	3	39855	189635
	pVA2464_7	4	1	3079
	pVA2464_7	1	3079	6743
	pVA2464_7	5	6743	7219
