	Plasmid	Block_ID	Start	End
pIH359_178~pVA1788_53	pIH359_178	12	1	13891
	pIH359_178	4	13891	14097
	pIH359_178	13	14097	57700
	pIH359_178	3	57700	60562
	pIH359_178	14	60562	61234
	pIH359_178	2	61234	62054
	pIH359_178	5	62062	63250
	pIH359_178	7	63249	64070
	pIH359_178	6	64078	69209
	pIH359_178	8	69209	76550
	pIH359_178	15	76550	84655
	pIH359_178	2	84655	85474
	pIH359_178	1	85475	91931
	pIH359_178	10	91929	92751
	pIH359_178	16	92751	93885
	pIH359_178	9	93885	95342
	pIH359_178	11	95351	99177
	pIH359_178	17	99177	178473
	pVA1788_53	19	1	1461
	pVA1788_53	-1	1461	7917
	pVA1788_53	-2	8009	8829
	pVA1788_53	-3	8829	11691
	pVA1788_53	20	11691	12065
	pVA1788_53	4	12065	12271
	pVA1788_53	21	12271	22217
	pVA1788_53	2	22217	23037
	pVA1788_53	22	23037	24637
	pVA1788_53	-5	24637	25825
	pVA1788_53	6	25833	30964
	pVA1788_53	23	30964	32649
	pVA1788_53	7	32649	33470
	pVA1788_53	-8	33471	40812
	pVA1788_53	-9	40812	42269
	pVA1788_53	24	42269	49901
	pVA1788_53	10	49901	50723
	pVA1788_53	11	49903	53729
pIH359_178~pVA2682_199	pIH359_178	1	1	53454
	pIH359_178	2	53462	61233
	pIH359_178	3	61233	62054
	pIH359_178	4	62062	63250
	pIH359_178	-3	63250	64071
	pIH359_178	5	64078	76551
	pIH359_178	6	74490	91931
	pIH359_178	7	91931	95351
	pIH359_178	8	95351	96171
	pIH359_178	9	96171	98357
	pIH359_178	-8	98357	99177
	pIH359_178	10	99177	145974
	pIH359_178	11	145974	146286
	pIH359_178	11	146286	146598
	pIH359_178	12	146598	148417
	pIH359_178	16	148417	149308
	pIH359_178	13	149308	165458
	pIH359_178	14	165450	175096
	pIH359_178	17	175096	175496
	pIH359_178	15	175496	178473
	pVA2682_199	1	1	53454
	pVA2682_199	21	53454	55745
	pVA2682_199	2	55745	63516
	pVA2682_199	3	63516	64337
	pVA2682_199	-4	64337	65525
	pVA2682_199	5	65533	78006
	pVA2682_199	7	78006	81426
	pVA2682_199	8	81426	82246
	pVA2682_199	-9	82246	84432
	pVA2682_199	-8	84432	85252
	pVA2682_199	22	85252	92184
	pVA2682_199	-6	92184	109625
	pVA2682_199	23	109625	119855
	pVA2682_199	10	119855	166652
	pVA2682_199	11	166652	166964
	pVA2682_199	12	166964	168783
	pVA2682_199	13	168785	184905
	pVA2682_199	24	184905	186221
	pVA2682_199	14	186221	195867
	pVA2682_199	15	196052	199029
pIH359_178~pVA2817_210	pIH359_178	1	1	50862
	pIH359_178	20	50862	51119
	pIH359_178	2	51119	52847
	pIH359_178	21	52847	56532
	pIH359_178	3	56532	57353
	pIH359_178	22	57353	57695
	pIH359_178	4	57695	58048
	pIH359_178	23	58048	61233
	pIH359_178	5	61233	62058
	pIH359_178	24	62058	63248
	pIH359_178	6	63248	64070
	pIH359_178	25	64070	64357
	pIH359_178	7	64357	65698
	pIH359_178	26	65698	91930
	pIH359_178	3	91930	92751
	pIH359_178	27	92751	98354
	pIH359_178	8	98354	99179
	pIH359_178	28	99179	99531
	pIH359_178	9	99531	101285
	pIH359_178	29	101285	102260
	pIH359_178	10	102260	112782
	pIH359_178	11	112772	113138
	pIH359_178	30	113138	114986
	pIH359_178	12	114986	123608
	pIH359_178	31	123608	123998
	pIH359_178	13	123998	131147
	pIH359_178	32	131147	131745
	pIH359_178	14	131745	132494
	pIH359_178	33	132494	133033
	pIH359_178	15	133033	136474
	pIH359_178	34	136474	139218
	pIH359_178	16	139218	146286
	pIH359_178	35	146286	156369
	pIH359_178	17	156369	167451
	pIH359_178	36	167451	171896
	pIH359_178	18	171896	172663
	pIH359_178	37	172663	175096
	pIH359_178	19	175096	178473
	pVA2817_210	1	1	50861
	pVA2817_210	39	50861	51133
	pVA2817_210	2	51133	52861
	pVA2817_210	40	52861	73115
	pVA2817_210	6	73115	73937
	pVA2817_210	41	73937	77463
	pVA2817_210	-3	77463	78284
	pVA2817_210	42	78284	86277
	pVA2817_210	8	86277	87102
	pVA2817_210	43	87102	115117
	pVA2817_210	-7	115117	116458
	pVA2817_210	44	116458	132051
	pVA2817_210	-4	132051	132404
	pVA2817_210	5	132594	133419
	pVA2817_210	45	133419	149444
	pVA2817_210	9	149444	151203
	pVA2817_210	46	151203	152206
	pVA2817_210	10	152206	162732
	pVA2817_210	47	162732	163788
	pVA2817_210	11	163788	164153
	pVA2817_210	48	164153	165873
	pVA2817_210	12	165873	174495
	pVA2817_210	13	174613	181698
	pVA2817_210	14	181759	182508
	pVA2817_210	15	182508	185949
	pVA2817_210	18	185984	186753
	pVA2817_210	16	186754	193827
	pVA2817_210	17	193828	204853
	pVA2817_210	49	204853	207089
	pVA2817_210	19	207089	210423
pIH359_178~pVA418_180	pIH359_178	1	1	6710
	pIH359_178	2	6715	50862
	pIH359_178	13	50862	51119
	pIH359_178	3	51119	52847
	pIH359_178	14	52847	57353
