	Plasmid	Block_ID	Start	End
pVA605_296~pVA692_270	pVA605_296	6	1	6062
	pVA605_296	8	6062	8192
	pVA605_296	-2	8192	9129
	pVA605_296	3	9129	9805
	pVA605_296	4	9805	14127
	pVA605_296	9	14127	32404
	pVA605_296	5	32404	44599
	pVA605_296	-4	44600	48922
	pVA605_296	10	48922	49506
	pVA605_296	2	49506	50443
	pVA605_296	1	50443	173576
	pVA605_296	7	173576	296877
	pVA692_270	-1	1	123134
	pVA692_270	-2	123134	124071
	pVA692_270	3	124071	124658
	pVA692_270	4	124658	128980
	pVA692_270	-5	128982	141178
	pVA692_270	-6	141186	147247
	pVA692_270	-7	147247	270548
pVA605_296~pVA765_0.7	pVA605_296	2	1	31634
	pVA605_296	1	31634	32338
	pVA605_296	3	32338	296877
	pVA765_0.7	1	1	705
pVA605_296~pVA765_1_A	pVA605_296	2	1	76319
	pVA605_296	1	76319	77684
	pVA605_296	3	77684	296877
	pVA765_1_A	-1	150	1515
	pVA765_1_A	4	1515	1775
pVA605_296~pVA765_1_B	pVA605_296	2	1	65388
	pVA605_296	1	65388	66522
	pVA605_296	3	66522	296877
	pVA765_1_B	-1	1	1135
pVA605_296~pVA765_275	pVA605_296	1	1	6062
	pVA605_296	2	6071	6890
	pVA605_296	3	6890	8192
	pVA605_296	4	8192	14130
	pVA605_296	12	14130	16198
	pVA605_296	5	16198	31576
	pVA605_296	2	31577	32396
	pVA605_296	6	32405	44597
	pVA605_296	-4	44597	50443
	pVA605_296	7	49506	73325
	pVA605_296	13	73325	80508
	pVA605_296	8	80508	151054
	pVA605_296	9	149979	173576
	pVA605_296	10	173576	198368
	pVA605_296	14	198368	207833
	pVA605_296	11	207833	296877
	pVA765_275	-9	1	23598
	pVA765_275	-8	23598	94135
	pVA765_275	-7	94137	117956
	pVA765_275	17	117956	119579
	pVA765_275	5	119579	134957
	pVA765_275	2	134958	135777
	pVA765_275	3	135777	137079
	pVA765_275	4	137079	142925
	pVA765_275	-6	142925	155117
	pVA765_275	-1	155126	161187
	pVA765_275	-11	161187	250231
	pVA765_275	-10	250233	275025
pVA605_296~pVA765_4_B	pVA605_296	2	1	11975
	pVA605_296	1	11975	16198
	pVA605_296	3	16198	296877
	pVA765_4_B	-1	1	4224
pVA605_296~pVA791_17	pVA605_296	2	1	14129
	pVA605_296	1	14129	31576
	pVA605_296	3	31576	296877
	pVA791_17	1	1	17448
pVA605_296~pVA791_270	pVA605_296	1	1	6062
	pVA605_296	8	6062	8192
	pVA605_296	2	8192	9129
	pVA605_296	3	9129	9805
	pVA605_296	4	9805	14130
	pVA605_296	9	14130	32405
	pVA605_296	5	32405	44597
	pVA605_296	-4	44597	48922
	pVA605_296	10	48922	49506
	pVA605_296	-2	49506	50443
	pVA605_296	6	50443	173576
	pVA605_296	7	173576	296877
	pVA791_270	-6	1	123134
	pVA791_270	2	123134	124071
	pVA791_270	3	124071	124658
	pVA791_270	4	124658	128983
	pVA791_270	-5	128983	141175
	pVA791_270	-1	141184	147245
	pVA791_270	-7	147245	270546
pVA605_65~pVA765_0.7	pVA605_65	2	1	58158
	pVA605_65	1	58158	58862
	pVA605_65	3	58862	65566
	pVA765_0.7	-1	1	705
pVA605_65~pVA765_1_A	pVA605_65	2	1	3399
	pVA605_65	1	3399	4714
	pVA605_65	3	4714	65566
	pVA765_1_A	-1	149	1515
	pVA765_1_A	4	1515	1775
pVA605_91~pVA634_54	pVA605_91	1	1	892
	pVA605_91	2	892	9290
	pVA605_91	3	9290	46125
	pVA605_91	1	46162	47053
	pVA605_91	4	47053	91033
	pVA634_54	3	1	36836
	pVA634_54	6	36836	45683
	pVA634_54	1	45683	46574
	pVA634_54	2	46574	54972
pVA605_91~pVA692_45	pVA605_91	1	1	892
	pVA605_91	3	892	2175
	pVA605_91	2	2175	45983
	pVA605_91	1	46162	47053
	pVA605_91	4	47053	91033
	pVA692_45	-2	1	43809
	pVA692_45	-1	44004	44895
pVA605_91~pVA765_0.7	pVA605_91	2	1	51473
	pVA605_91	1	51473	52177
	pVA605_91	3	52177	91033
	pVA765_0.7	-1	1	705
pVA605_91~pVA765_45	pVA605_91	2	1	892
	pVA605_91	4	892	7358
	pVA605_91	1	7358	46162
	pVA605_91	2	46162	47049
	pVA605_91	3	47053	52236
	pVA605_91	5	52236	91033
	pVA765_45	1	1	38805
	pVA765_45	2	38805	39692
	pVA765_45	3	39891	45074
pVA605_91~pVA767_46	pVA605_91	1	1	892
	pVA605_91	2	892	2175
	pVA605_91	3	2175	46162
	pVA605_91	1	46162	47053
	pVA605_91	4	47053	91033
	pVA767_46	-2	1	1284
	pVA767_46	-1	1284	2175
	pVA767_46	-3	2175	46162
pVA61_126~pVA765_1_A	pVA61_126	2	1	35200
	pVA61_126	1	35200	36562
	pVA61_126	3	36562	126259
