	Plasmid	Block_ID	Start	End
pVA528_96~pVA765_1_A	pVA528_96	2	1	12473
	pVA528_96	1	12473	13824
	pVA528_96	3	13824	16511
	pVA528_96	-1	16511	17862
	pVA528_96	4	17862	96225
	pVA765_1_A	1	149	1500
	pVA765_1_A	6	1500	1775
pVA544_3~pVA544_51	pVA544_3	1	1	335
	pVA544_51	2	1	33913
	pVA544_51	-1	33913	34247
	pVA544_51	3	34247	51775
pVA544_3~pVA569_107	pVA544_3	1	1	335
	pVA569_107	2	1	16162
	pVA569_107	-1	16162	16496
	pVA569_107	3	16496	107281
pVA544_3~pVA585_53	pVA544_3	1	1	335
	pVA585_53	2	1	30431
	pVA585_53	1	30431	30765
	pVA585_53	3	30765	53437
pVA544_3~pVA605_296	pVA544_3	1	1	335
	pVA605_296	2	1	58863
	pVA605_296	-1	58863	59197
	pVA605_296	3	59197	296877
pVA544_3~pVA61_57	pVA544_3	1	1	335
	pVA61_57	2	1	34533
	pVA61_57	1	34533	34867
	pVA61_57	3	34867	57541
pVA544_3~pVA634_75	pVA544_3	1	1	335
	pVA634_75	2	1	3606
	pVA634_75	1	3606	3940
	pVA634_75	3	3940	75585
pVA544_3~pVA692_270	pVA544_3	1	1	335
	pVA692_270	2	1	114380
	pVA692_270	1	114380	114714
	pVA692_270	3	114714	270548
pVA544_3~pVA754_57	pVA544_3	1	1	335
	pVA754_57	2	1	34346
	pVA754_57	1	34346	34680
	pVA754_57	3	34680	57354
pVA544_3~pVA765_275	pVA544_3	1	1	335
	pVA765_275	2	1	108265
	pVA765_275	1	108265	108599
	pVA765_275	3	108599	275025
pVA544_3~pVA767_57	pVA544_3	1	1	335
	pVA767_57	2	1	34124
	pVA767_57	1	34124	34458
	pVA767_57	3	34458	57132
pVA544_3~pVA791_270	pVA544_3	1	1	335
	pVA791_270	2	1	114380
	pVA791_270	1	114380	114714
	pVA791_270	3	114714	270546
pVA544_3~pVA791_57	pVA544_3	1	1	335
	pVA791_57	2	1	34124
	pVA791_57	1	34124	34458
	pVA791_57	3	34458	57132
pVA544_51~pVA569_47	pVA544_51	1	1	33038
	pVA544_51	3	33038	37250
	pVA544_51	2	37250	51775
	pVA569_47	1	1	33038
	pVA569_47	2	33039	47564
pVA544_51~pVA754_27	pVA544_51	1	1	18444
	pVA544_51	4	18444	50371
	pVA544_51	2	50371	50948
	pVA544_51	3	51003	51775
	pVA754_27	1	1	18495
	pVA754_27	5	18495	24703
	pVA754_27	2	24703	25280
	pVA754_27	6	25280	27085
	pVA754_27	3	27085	27857
pVA544_51~pVA765_0.7	pVA544_51	2	1	37308
	pVA544_51	1	37308	38012
	pVA544_51	3	38012	51775
	pVA765_0.7	1	1	705
pVA544_51~pVA765_1_B	pVA544_51	2	1	43666
	pVA544_51	1	43666	44800
	pVA544_51	3	44800	51775
	pVA765_1_B	-1	1	1135
pVA544_51~pVA765_4_B	pVA544_51	2	1	41511
	pVA544_51	1	41511	43666
	pVA544_51	3	43666	51775
	pVA765_4_B	4	1	2069
	pVA765_4_B	1	2069	4224
pVA544_8~pVA585_53	pVA544_8	1	1	2744
	pVA544_8	3	2744	4895
	pVA544_8	2	4895	8474
	pVA585_53	4	1	27688
	pVA585_53	-1	27688	30431
	pVA585_53	5	30431	30765
	pVA585_53	-2	30765	34344
	pVA585_53	6	34344	53437
pVA544_8~pVA605_296	pVA544_8	1	25	744
	pVA544_8	3	744	4899
	pVA544_8	2	4899	8473
	pVA605_296	4	1	55286
	pVA605_296	2	55286	58862
	pVA605_296	5	58862	59522
	pVA605_296	1	59522	60241
	pVA605_296	6	60241	296877
pVA544_8~pVA61_57	pVA544_8	1	1	2744
	pVA544_8	3	2744	4895
	pVA544_8	2	4895	8474
	pVA61_57	4	1	31790
	pVA61_57	-1	31790	34533
	pVA61_57	5	34533	34867
	pVA61_57	-2	34867	38446
	pVA61_57	6	38446	57541
pVA544_8~pVA634_2	pVA544_8	3	1	2745
	pVA544_8	1	2745	4540
	pVA544_8	2	4540	4893
	pVA544_8	4	4893	8474
	pVA634_2	-1	1	1796
	pVA634_2	-2	1803	2156
pVA544_8~pVA692_270	pVA544_8	1	25	744
	pVA544_8	3	744	4899
	pVA544_8	2	4899	8473
	pVA692_270	4	1	113336
	pVA692_270	-1	113336	114055
	pVA692_270	5	114055	114715
	pVA692_270	-2	114715	118291
	pVA692_270	6	118291	270548
pVA544_8~pVA754_57	pVA544_8	1	1	2744
	pVA544_8	3	2744	4895
	pVA544_8	2	4895	8474
	pVA754_57	4	1	31603
	pVA754_57	-1	31603	34346
	pVA754_57	5	34346	34680
	pVA754_57	-2	34680	38259
	pVA754_57	6	38259	57354
pVA544_8~pVA765_275	pVA544_8	1	25	744
	pVA544_8	3	744	4899
	pVA544_8	2	4899	8473
	pVA765_275	4	1	107221
	pVA765_275	-1	107221	107940
	pVA765_275	5	107940	108600
	pVA765_275	-2	108600	112176
	pVA765_275	6	112176	275025
pVA544_8~pVA767_57	pVA544_8	1	1	2744
	pVA544_8	3	2744	4895
	pVA544_8	2	4895	8474
	pVA767_57	4	1	31381
	pVA767_57	-1	31381	34124
	pVA767_57	5	34124	34458
	pVA767_57	-2	34458	38037
	pVA767_57	6	38037	57132
pVA544_8~pVA791_270	pVA544_8	1	25	744
	pVA544_8	3	744	4899
	pVA544_8	2	4899	8473
	pVA791_270	4	1	113336
	pVA791_270	-1	113336	114055
	pVA791_270	5	114055	114715
	pVA791_270	-2	114715	118291
	pVA791_270	6	118291	270546
pVA544_8~pVA791_57	pVA544_8	1	1	2744
	pVA544_8	3	2744	4895
	pVA544_8	2	4895	8474
	pVA791_57	4	1	31381
	pVA791_57	-1	31381	34124
	pVA791_57	5	34124	34458
	pVA791_57	-2	34458	38037
	pVA791_57	6	38037	57132
pVA569_107~pVA765_0.7	pVA569_107	2	1	60634
	pVA569_107	1	60634	61338
	pVA569_107	3	61338	107281
	pVA765_0.7	1	1	705
