	Plasmid	Block_ID	Start	End
pVA765_4_B~pVA767_57	pVA765_4_B	2	1	2070
	pVA765_4_B	1	2070	4224
	pVA767_57	3	1	7811
	pVA767_57	-1	7811	9965
	pVA767_57	4	9965	57132
pVA765_4_B~pVA791_270	pVA765_4_B	2	1	2069
	pVA765_4_B	1	2069	4224
	pVA791_270	3	1	126828
	pVA791_270	-1	126828	128983
	pVA791_270	4	128983	270546
pVA765_4_B~pVA791_57	pVA765_4_B	2	1	2070
	pVA765_4_B	1	2070	4224
	pVA791_57	3	1	7811
	pVA791_57	-1	7811	9965
	pVA791_57	4	9965	57132
pVA765_72~pVA791_75	pVA765_72	1	1	8378
	pVA765_72	2	8378	72718
	pVA791_75	1	1	8378
	pVA791_75	3	8378	11017
	pVA791_75	2	11017	75357
pVA767_57~pVA791_57	pVA767_57	1	1	57132
	pVA791_57	1	1	57132
