	Plasmid	Block_ID	Start	End
pIH359_5~pVA1393_9	pIH359_5	2	1	404
	pIH359_5	1	404	3302
	pIH359_5	3	3302	5724
	pVA1393_9	4	1	2419
	pVA1393_9	1	2419	5329
	pVA1393_9	5	5329	9295
pIH359_5~pVA1788_21	pIH359_5	2	1	404
	pIH359_5	1	404	3302
	pIH359_5	3	3302	5724
	pVA1788_21	4	1	8857
	pVA1788_21	-1	8857	11767
	pVA1788_21	5	11767	21594
pIH359_5~pVA2464_5	pIH359_5	1	1	3866
	pIH359_5	2	3866	5724
	pVA2464_5	-1	1	3866
	pVA2464_5	-2	3866	5724
pIH359_5~pVA2589_21	pIH359_5	2	1	404
	pIH359_5	1	404	3302
	pIH359_5	3	3302	5724
	pVA2589_21	4	1	8851
	pVA2589_21	-1	8851	11761
	pVA2589_21	5	11761	21588
pIH359_5~pVA2682_9	pIH359_5	3	1	404
	pIH359_5	1	404	2699
	pIH359_5	2	2714	3302
	pIH359_5	4	3302	5724
	pVA2682_9	2	1	588
	pVA2682_9	5	588	6972
	pVA2682_9	1	6972	9280
pIH359_5~pVA2817_6	pIH359_5	2	1	607
	pIH359_5	1	607	3845
	pIH359_5	3	3845	5724
	pVA2817_6	4	1	2521
	pVA2817_6	1	2521	5764
	pVA2817_6	5	5764	6872
pIH359_5~pVA569_68	pIH359_5	3	1	607
	pIH359_5	1	607	3588
	pIH359_5	2	3592	3845
	pIH359_5	4	3845	5724
	pVA569_68	2	5	261
	pVA569_68	5	261	3889
	pVA569_68	1	3889	6872
pIH359_5~pVA634_6	pIH359_5	2	1	607
	pIH359_5	1	607	3845
	pIH359_5	3	3845	5724
	pVA634_6	4	1	2557
	pVA634_6	1	2557	5800
	pVA634_6	5	5800	6872
pIH359_74~pVA1046_199	pIH359_74	15	1	1576
	pIH359_74	1	1576	1792
	pIH359_74	16	1792	4076
	pIH359_74	2	4076	4360
	pIH359_74	17	4360	4696
	pIH359_74	3	4696	5422
	pIH359_74	18	5422	7577
	pIH359_74	4	7577	10377
	pIH359_74	19	10377	24033
	pIH359_74	5	24033	26094
	pIH359_74	20	26094	32016
	pIH359_74	6	32016	32571
	pIH359_74	21	32571	37261
	pIH359_74	7	37261	43727
	pIH359_74	22	43727	43997
	pIH359_74	8	43997	48155
	pIH359_74	9	48241	49149
	pIH359_74	10	49267	51767
	pIH359_74	23	51767	52374
	pIH359_74	11	52374	53464
	pIH359_74	24	53464	53928
	pIH359_74	12	53928	58320
	pIH359_74	25	58320	60187
	pIH359_74	13	60187	71073
	pIH359_74	26	71073	72076
	pIH359_74	14	72076	73297
	pIH359_74	27	73297	74947
	pVA1046_199	28	1	57814
	pVA1046_199	1	57814	58026
	pVA1046_199	29	58026	66687
	pVA1046_199	2	66687	66971
	pVA1046_199	3	67046	67772
	pVA1046_199	30	67772	105089
	pVA1046_199	-4	105089	107887
	pVA1046_199	31	107887	120965
	pVA1046_199	-14	120965	122186
	pVA1046_199	32	122186	123161
	pVA1046_199	-13	123161	134039
	pVA1046_199	33	134039	135917
	pVA1046_199	-12	135917	140309
	pVA1046_199	-11	140329	141419
	pVA1046_199	34	141419	142009
	pVA1046_199	-10	142009	144509
	pVA1046_199	35	144509	144899
	pVA1046_199	-9	144899	145807
	pVA1046_199	36	145807	146321
	pVA1046_199	-8	146321	150479
	pVA1046_199	37	150479	150895
	pVA1046_199	-7	150895	157381
	pVA1046_199	38	157381	163568
	pVA1046_199	-6	163568	164147
	pVA1046_199	39	164147	176313
	pVA1046_199	-5	176313	178369
	pVA1046_199	40	178369	199032
pIH359_74~pVA1565_200	pIH359_74	15	1	1576
	pIH359_74	1	1576	1792
	pIH359_74	16	1792	4076
	pIH359_74	2	4076	4360
	pIH359_74	17	4360	4696
	pIH359_74	3	4696	5422
	pIH359_74	18	5422	7577
	pIH359_74	4	7577	10377
	pIH359_74	19	10377	24033
	pIH359_74	5	24033	26094
	pIH359_74	20	26094	32016
	pIH359_74	6	32016	32571
	pIH359_74	21	32571	37261
	pIH359_74	7	37261	43727
	pIH359_74	22	43727	43997
	pIH359_74	8	43997	48155
	pIH359_74	9	48241	49149
	pIH359_74	10	49267	51767
	pIH359_74	23	51767	52374
	pIH359_74	11	52374	53464
	pIH359_74	24	53464	53928
	pIH359_74	12	53928	58320
	pIH359_74	25	58320	60187
	pIH359_74	13	60187	71073
	pIH359_74	26	71073	72076
	pIH359_74	14	72076	73297
	pIH359_74	27	73297	74947
	pVA1565_200	28	1	57814
	pVA1565_200	1	57814	58026
	pVA1565_200	29	58026	68011
	pVA1565_200	2	68011	68295
	pVA1565_200	3	68370	69096
	pVA1565_200	30	69096	106415
	pVA1565_200	-4	106415	109213
	pVA1565_200	31	109213	122291
	pVA1565_200	-14	122291	123512
	pVA1565_200	32	123512	124487
	pVA1565_200	-13	124487	135365
	pVA1565_200	33	135365	137243
	pVA1565_200	-12	137243	141635
	pVA1565_200	-11	141655	142745
	pVA1565_200	34	142745	143335
	pVA1565_200	-10	143335	145835
	pVA1565_200	35	145835	146225
	pVA1565_200	-9	146225	147133
	pVA1565_200	36	147133	147647
	pVA1565_200	-8	147647	151805
	pVA1565_200	37	151805	152221
	pVA1565_200	-7	152221	158707
	pVA1565_200	38	158707	164894
	pVA1565_200	-6	164894	165473
	pVA1565_200	39	165473	177639
	pVA1565_200	-5	177639	179695
	pVA1565_200	40	179695	200358
