	Plasmid	Block_ID	Start	End
pVA1393_45~pVA1505_46	pVA1393_45	1	191	40082
	pVA1393_45	2	40082	45074
	pVA1505_46	1	1	39892
	pVA1505_46	3	39892	40980
	pVA1505_46	2	40980	45972
pVA1393_45~pVA1565_46	pVA1393_45	1	1	36246
	pVA1393_45	2	36246	40082
	pVA1393_45	3	40082	45074
	pVA1565_46	-1	1	36246
	pVA1565_46	-3	36246	41238
	pVA1565_46	4	41238	42326
	pVA1565_46	-2	42326	46162
pVA1393_45~pVA1626_45	pVA1393_45	1	191	40079
	pVA1393_45	2	40082	45074
	pVA1626_45	1	1	39889
	pVA1626_45	3	39889	40480
	pVA1626_45	2	40480	45472
pVA1393_45~pVA1686_54	pVA1393_45	1	1	38959
	pVA1393_45	2	38964	40082
	pVA1393_45	3	40082	45074
	pVA1686_54	4	1	7986
	pVA1686_54	-1	7986	46944
	pVA1686_54	-3	46944	51936
	pVA1686_54	5	51936	53024
	pVA1686_54	-2	53024	54142
	pVA1686_54	6	54142	54972
pVA1393_45~pVA1722_46	pVA1393_45	1	1	40082
	pVA1393_45	2	40082	40580
	pVA1393_45	3	40580	45074
	pVA1722_46	-2	1	499
	pVA1722_46	4	499	1587
	pVA1722_46	-1	1587	41668
	pVA1722_46	-3	41668	46162
pVA1393_45~pVA1825_54	pVA1393_45	1	1	38959
	pVA1393_45	2	38964	40082
	pVA1393_45	3	40082	45074
	pVA1825_54	4	1	7986
	pVA1825_54	-1	7986	46944
	pVA1825_54	-3	46944	51936
	pVA1825_54	5	51936	53024
	pVA1825_54	-2	53024	54142
	pVA1825_54	6	54142	54972
pVA1393_45~pVA1835_58_A	pVA1393_45	1	191	40082
	pVA1393_45	2	40082	44584
	pVA1393_45	3	44590	45074
	pVA1835_58_A	1	1	39892
	pVA1835_58_A	4	39892	40980
	pVA1835_58_A	2	40980	45482
	pVA1835_58_A	5	45482	49157
	pVA1835_58_A	3	49157	49641
	pVA1835_58_A	6	49641	58641
pVA1393_45~pVA2067_45	pVA1393_45	1	1	38817
	pVA1393_45	2	38817	45074
	pVA2067_45	-1	1	38817
	pVA2067_45	-2	38817	45074
pVA1393_45~pVA2464_46	pVA1393_45	1	1	40082
	pVA1393_45	2	40082	40580
	pVA1393_45	3	40580	45074
	pVA2464_46	-2	1	499
	pVA2464_46	4	499	1587
	pVA2464_46	-1	1587	41668
	pVA2464_46	-3	41668	46162
pVA1393_45~pVA2682_52	pVA1393_45	1	1	2123
	pVA1393_45	2	2123	34879
	pVA1393_45	3	34884	40082
	pVA1393_45	4	40082	45074
	pVA2682_52	2	1	32757
	pVA2682_52	5	32757	39414
