	Plasmid	Block_ID	Start	End
pVA2589_99~pVA634_102	pVA2589_99	1	1	7215
	pVA2589_99	2	7215	22127
	pVA2589_99	5	22127	33963
	pVA2589_99	3	33963	47602
	pVA2589_99	4	47610	99588
	pVA634_102	1	1	7215
	pVA634_102	6	7215	20928
	pVA634_102	2	20928	36040
	pVA634_102	3	36047	49686
	pVA634_102	7	49686	50522
	pVA634_102	4	50522	102500
pVA2589_99~pVA765_0.7	pVA2589_99	2	1	34897
	pVA2589_99	1	34897	35601
	pVA2589_99	3	35601	99588
	pVA765_0.7	-1	1	705
pVA2589_99~pVA765_1_B	pVA2589_99	2	1	11346
	pVA2589_99	1	11346	12480
	pVA2589_99	3	12480	99588
	pVA765_1_B	1	1	1135
pVA2589_99~pVA765_4_B	pVA2589_99	2	1	12480
	pVA2589_99	1	12480	14634
	pVA2589_99	3	14634	99588
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
pVA2682_199~pVA2817_210	pVA2682_199	1	1	50862
	pVA2682_199	22	50862	51119
	pVA2682_199	2	51119	52847
	pVA2682_199	23	52847	58815
	pVA2682_199	3	58815	59644
	pVA2682_199	24	59644	59978
	pVA2682_199	4	59978	60331
	pVA2682_199	25	60331	63517
	pVA2682_199	5	63517	64339
	pVA2682_199	26	64339	65812
	pVA2682_199	6	65812	67153
	pVA2682_199	27	67153	81426
	pVA2682_199	7	81426	82249
	pVA2682_199	28	82249	109624
	pVA2682_199	8	109624	114306
	pVA2682_199	29	114306	115972
	pVA2682_199	9	115972	116696
	pVA2682_199	30	116696	120209
	pVA2682_199	10	120209	121963
	pVA2682_199	31	121963	122938
	pVA2682_199	11	122938	133460
	pVA2682_199	12	133450	133816
	pVA2682_199	32	133816	135664
	pVA2682_199	13	135664	144286
	pVA2682_199	33	144286	144676
	pVA2682_199	14	144676	151825
	pVA2682_199	34	151825	152423
	pVA2682_199	15	152423	153172
	pVA2682_199	35	153172	153711
	pVA2682_199	16	153711	157152
	pVA2682_199	36	157152	159896
	pVA2682_199	17	159896	166964
	pVA2682_199	37	166964	175845
	pVA2682_199	18	175845	184897
	pVA2682_199	38	184897	186229
	pVA2682_199	19	186229	188222
	pVA2682_199	39	188222	192667
	pVA2682_199	20	192667	193434
	pVA2682_199	40	193434	195871
	pVA2682_199	21	195871	199029
	pVA2817_210	1	1	50861
	pVA2817_210	41	50861	51133
	pVA2817_210	2	51133	52861
	pVA2817_210	42	52861	73115
	pVA2817_210	-5	73115	73937
	pVA2817_210	43	73937	77455
	pVA2817_210	-3	77455	78284
	pVA2817_210	44	78284	86277
	pVA2817_210	-7	86277	87100
	pVA2817_210	45	87100	115117
	pVA2817_210	-6	115117	116458
	pVA2817_210	46	116458	132051
	pVA2817_210	-4	132051	132404
	pVA2817_210	8	132594	137276
	pVA2817_210	9	137281	138005
	pVA2817_210	47	138005	149444
	pVA2817_210	10	149444	151203
	pVA2817_210	48	151203	152206
	pVA2817_210	11	152206	162732
	pVA2817_210	49	162732	163788
	pVA2817_210	12	163788	164153
	pVA2817_210	50	164153	165873
	pVA2817_210	13	165873	174495
	pVA2817_210	14	174613	181698
	pVA2817_210	15	181759	182508
	pVA2817_210	16	182508	185949
	pVA2817_210	20	185984	186753
	pVA2817_210	17	186754	193827
	pVA2817_210	18	193827	202853
	pVA2817_210	19	202861	204853
	pVA2817_210	51	204853	207179
	pVA2817_210	21	207179	210423
