	Plasmid	Block_ID	Start	End
pVA418_110~pVA765_0.7	pVA418_110	2	1	86567
	pVA418_110	1	86567	87271
	pVA418_110	3	87271	110199
	pVA765_0.7	-1	1	705
pVA418_110~pVA765_1_A	pVA418_110	2	1	11982
	pVA418_110	1	11982	13347
	pVA418_110	3	13347	110199
	pVA765_1_A	-1	150	1515
	pVA765_1_A	4	1515	1775
pVA418_110~pVA765_1_B	pVA418_110	2	1	32773
	pVA418_110	1	32773	33907
	pVA418_110	3	33907	110199
	pVA765_1_B	-1	1	1135
pVA418_110~pVA765_4_B	pVA418_110	2	1	30619
	pVA418_110	1	30619	32773
	pVA418_110	3	32773	110199
	pVA765_4_B	4	1	2070
	pVA765_4_B	1	2070	4224
pVA418_180~pVA527_214	pVA418_180	1	1	2500
	pVA418_180	2	2508	6710
	pVA418_180	16	6710	7915
	pVA418_180	3	7915	55709
	pVA418_180	17	55709	58000
	pVA418_180	4	58000	59980
	pVA418_180	18	59980	61746
	pVA418_180	5	61746	73665
	pVA418_180	19	73665	80668
	pVA418_180	6	80668	85448
	pVA418_180	20	85448	101006
	pVA418_180	7	101006	102404
	pVA418_180	21	102404	115957
	pVA418_180	8	115957	116653
	pVA418_180	9	116665	118518
	pVA418_180	22	118518	119065
	pVA418_180	10	119065	121262
	pVA418_180	23	121262	122116
	pVA418_180	11	122116	131263
	pVA418_180	12	131280	132472
	pVA418_180	24	132472	133112
	pVA418_180	13	133112	167619
	pVA418_180	14	167611	177441
	pVA418_180	15	177256	180418
	pVA527_214	1	1	2500
	pVA527_214	25	2500	3832
	pVA527_214	2	3832	8034
	pVA527_214	3	8039	55833
	pVA527_214	4	55841	57821
	pVA527_214	26	57821	109000
	pVA527_214	5	109000	120919
	pVA527_214	27	120919	121800
	pVA527_214	6	121800	126580
	pVA527_214	28	126580	127398
	pVA527_214	-8	127398	128093
	pVA527_214	29	128093	132099
	pVA527_214	7	132099	133579
	pVA527_214	30	133579	148140
	pVA527_214	9	148140	149995
	pVA527_214	31	149995	150521
	pVA527_214	10	150521	152714
