	Plasmid	Block_ID	Start	End
pIH290_84~pVA1626_87	pIH290_84	1	1	8035
	pIH290_84	4	8035	19558
	pIH290_84	2	19558	20383
	pIH290_84	3	20383	84302
	pVA1626_87	1	1	8035
	pVA1626_87	5	8035	23010
	pVA1626_87	-2	23010	23835
	pVA1626_87	3	23840	87759
pIH290_84~pVA2588_87	pIH290_84	1	1	8035
	pIH290_84	4	8035	19558
	pIH290_84	2	19558	20383
	pIH290_84	3	20383	84302
	pVA2588_87	1	1	8035
	pVA2588_87	5	8035	23010
	pVA2588_87	-2	23010	23835
	pVA2588_87	3	23840	87759
pIH290_84~pVA2589_99	pIH290_84	1	1	8035
	pIH290_84	4	8035	19558
	pIH290_84	2	19558	20383
	pIH290_84	3	20383	84302
	pVA2589_99	1	1	8035
	pVA2589_99	5	8035	34839
	pVA2589_99	-2	34839	35664
	pVA2589_99	3	35669	99588
pIH290_84~pVA2817_112	pIH290_84	1	1	8035
	pIH290_84	2	8035	8602
	pIH290_84	8	8602	8903
	pIH290_84	3	8903	9726
	pIH290_84	9	9726	15727
	pIH290_84	4	15727	16495
	pIH290_84	10	16495	19558
	pIH290_84	5	19558	20383
	pIH290_84	6	20383	75032
	pIH290_84	7	75033	84302
	pVA2817_112	11	1	22122
	pVA2817_112	-5	22122	22947
	pVA2817_112	6	22952	77601
	pVA2817_112	4	77610	78378
	pVA2817_112	7	78379	87648
	pVA2817_112	1	87648	95666
	pVA2817_112	12	95666	108068
	pVA2817_112	2	108068	108635
	pVA2817_112	13	108635	109514
	pVA2817_112	3	109514	110337
	pVA2817_112	14	110337	112933
pIH290_84~pVA544_3	pIH290_84	2	1	8466
	pIH290_84	1	8466	8800
	pIH290_84	3	8800	84302
	pVA544_3	1	1	335
pIH290_84~pVA634_102	pIH290_84	1	1	7215
	pIH290_84	2	7215	8036
	pIH290_84	8	8036	11433
	pIH290_84	3	11433	12789
	pIH290_84	9	12789	14444
	pIH290_84	4	14444	15113
	pIH290_84	10	15113	19558
	pIH290_84	5	19558	20383
	pIH290_84	6	20383	32316
	pIH290_84	7	32324	84302
	pVA634_102	1	1	7215
	pVA634_102	11	7215	8922
	pVA634_102	2	8922	9743
	pVA634_102	12	9743	15682
	pVA634_102	3	15682	17038
	pVA634_102	4	17115	17783
	pVA634_102	13	17783	36923
	pVA634_102	-5	36923	37748
	pVA634_102	6	37753	49686
	pVA634_102	14	49686	50522
	pVA634_102	7	50522	102500
pIH290_84~pVA765_0.7	pIH290_84	2	1	19621
	pIH290_84	1	19621	20325
	pIH290_84	3	20325	84302
	pVA765_0.7	1	1	705
pIH290_84~pVA765_1_A	pIH290_84	2	1	11436
	pIH290_84	1	11436	12802
	pIH290_84	3	12802	84302
	pVA765_1_A	-1	149	1515
	pVA765_1_A	4	1515	1775
pIH359_178~pIH359_74	pIH359_178	14	1	57814
	pIH359_178	1	57814	58177
	pIH359_178	15	58177	58698
	pIH359_178	2	58698	59093
	pIH359_178	3	59168	59894
	pIH359_178	16	59894	78112
	pIH359_178	4	78112	80910
	pIH359_178	17	80910	100064
	pIH359_178	5	100064	101285
	pIH359_178	18	101285	102260
	pIH359_178	6	102260	113138
	pIH359_178	19	113138	115016
	pIH359_178	7	115016	119408
	pIH359_178	8	119428	120518
	pIH359_178	20	120518	121108
	pIH359_178	9	121108	123608
	pIH359_178	21	123608	123998
	pIH359_178	10	123998	124906
	pIH359_178	22	124906	125420
	pIH359_178	11	125420	129578
	pIH359_178	23	129578	129994
	pIH359_178	12	129994	136480
	pIH359_178	24	136480	155724
	pIH359_178	13	155724	157780
	pIH359_178	25	157780	178473
	pIH359_74	26	1	1576
	pIH359_74	1	1576	1942
	pIH359_74	27	1942	3969
	pIH359_74	2	3969	4360
	pIH359_74	28	4360	4696
	pIH359_74	3	4696	5422
	pIH359_74	29	5422	7577
	pIH359_74	4	7577	10377
	pIH359_74	30	10377	24033
	pIH359_74	-13	24033	26094
	pIH359_74	31	26094	37261
	pIH359_74	-12	37261	43727
	pIH359_74	32	43727	43997
	pIH359_74	-11	43997	48155
	pIH359_74	-10	48241	49149
	pIH359_74	-9	49267	51767
	pIH359_74	33	51767	52374
	pIH359_74	-8	52374	53464
	pIH359_74	34	53464	53928
	pIH359_74	-7	53928	58320
	pIH359_74	35	58320	60187
	pIH359_74	-6	60187	71073
	pIH359_74	36	71073	72076
	pIH359_74	-5	72076	73297
	pIH359_74	37	73297	74947
pIH359_178~pVA1046_199	pIH359_178	1	1	58048
	pIH359_178	15	58048	58806
	pIH359_178	2	58806	61233
	pIH359_178	3	61233	62054
	pIH359_178	4	62062	63250
	pIH359_178	-3	63250	64071
	pIH359_178	5	64078	65541
	pIH359_178	6	65533	67018
	pIH359_178	7	67010	71238
	pIH359_178	16	71238	74490
	pIH359_178	8	74490	91931
	pIH359_178	9	91931	99177
	pIH359_178	10	99177	145974
	pIH359_178	11	145974	146286
	pIH359_178	11	146286	146598
	pIH359_178	12	146598	154289
	pIH359_178	13	154289	174319
	pIH359_178	14	174319	178473
	pVA1046_199	1	1	58048
	pVA1046_199	19	58048	66684
	pVA1046_199	2	66684	69111
	pVA1046_199	3	69111	69932
	pVA1046_199	-4	69932	71120
	pVA1046_199	5	71128	72591
	pVA1046_199	20	72591	73357
	pVA1046_199	6	73357	74842
	pVA1046_199	21	74842	75662
	pVA1046_199	-7	75662	79890
	pVA1046_199	9	79890	87136
	pVA1046_199	22	87136	94068
	pVA1046_199	-8	94068	111509
	pVA1046_199	23	111509	120078
	pVA1046_199	10	120078	166875
	pVA1046_199	11	166875	167187
	pVA1046_199	12	167187	174878
	pVA1046_199	13	174878	194851
	pVA1046_199	13	174878	194878
	pVA1046_199	14	194851	199032
pIH359_178~pVA1565_200	pIH359_178	1	1	58048
	pIH359_178	15	58048	58806
	pIH359_178	2	58806	61233
	pIH359_178	3	61233	62054
	pIH359_178	4	62062	63250
	pIH359_178	-3	63250	64071
	pIH359_178	5	64078	65541
	pIH359_178	6	65533	67018
	pIH359_178	7	67010	71238
	pIH359_178	16	71238	74490
	pIH359_178	8	74490	91931
	pIH359_178	9	91931	99177
	pIH359_178	10	99177	145974
	pIH359_178	11	145974	146286
	pIH359_178	11	146286	146598
	pIH359_178	12	146598	154289
	pIH359_178	13	154289	174319
	pIH359_178	14	174319	178473
	pVA1565_200	1	1	58048
	pVA1565_200	19	58048	68008
	pVA1565_200	2	68008	70435
	pVA1565_200	3	70435	71256
	pVA1565_200	-4	71256	72444
	pVA1565_200	5	72452	73915
	pVA1565_200	20	73915	74683
	pVA1565_200	6	74683	76168
	pVA1565_200	21	76168	76988
	pVA1565_200	-7	76988	81216
	pVA1565_200	9	81216	88462
	pVA1565_200	22	88462	95394
	pVA1565_200	-8	95394	112835
	pVA1565_200	23	112835	121404
	pVA1565_200	10	121404	168201
	pVA1565_200	11	168201	168513
	pVA1565_200	12	168513	176204
	pVA1565_200	13	176204	196177
	pVA1565_200	13	176204	196204
	pVA1565_200	14	196177	200358
