	Plasmid	Block_ID	Start	End
pVA527_214~pVA754_184	pVA527_214	1	1	2500
	pVA527_214	31	2500	3832
	pVA527_214	2	3832	4788
	pVA527_214	32	4788	8552
	pVA527_214	3	8552	32534
	pVA527_214	4	32538	55841
	pVA527_214	33	55841	57817
	pVA527_214	5	57817	67078
	pVA527_214	34	67078	78392
	pVA527_214	6	78392	79453
	pVA527_214	35	79453	106970
	pVA527_214	7	106970	108088
	pVA527_214	36	108088	119966
	pVA527_214	8	119966	120919
	pVA527_214	37	120919	126662
	pVA527_214	9	126662	127403
	pVA527_214	38	127403	127745
	pVA527_214	10	127745	128093
	pVA527_214	39	128093	131277
	pVA527_214	11	131277	132099
	pVA527_214	12	132181	133506
	pVA527_214	40	133506	139029
	pVA527_214	-11	139029	139851
	pVA527_214	13	139851	141910
	pVA527_214	14	141910	142173
	pVA527_214	15	142173	142731
	pVA527_214	41	142731	147057
	pVA527_214	14	147057	147320
	pVA527_214	42	147320	149693
	pVA527_214	16	149693	150004
	pVA527_214	43	150004	150433
	pVA527_214	17	150433	151126
	pVA527_214	44	151126	153542
	pVA527_214	18	153542	159658
	pVA527_214	45	159658	159992
	pVA527_214	19	159992	162692
	pVA527_214	46	162692	163358
	pVA527_214	20	163358	164552
	pVA527_214	47	164552	165307
	pVA527_214	21	165307	169353
	pVA527_214	48	169353	169915
	pVA527_214	22	169915	171799
	pVA527_214	49	171799	172131
	pVA527_214	23	172131	174878
	pVA527_214	50	174878	175268
	pVA527_214	24	175268	176173
	pVA527_214	51	176173	176690
	pVA527_214	25	176690	180848
	pVA527_214	52	180848	181263
	pVA527_214	26	181263	187743
	pVA527_214	53	187743	189730
	pVA527_214	27	189730	192364
	pVA527_214	28	191583	199807
	pVA527_214	54	199807	201139
	pVA527_214	29	201139	203131
	pVA527_214	55	203131	210805
	pVA527_214	30	210805	214239
	pVA754_184	1	1	2499
	pVA754_184	2	2507	3463
	pVA754_184	58	3463	4659
	pVA754_184	3	4659	28635
	pVA754_184	59	28635	29839
	pVA754_184	4	29839	53142
	pVA754_184	60	53142	55031
	pVA754_184	5	55031	64283
	pVA754_184	61	64283	73794
	pVA754_184	9	73794	74535
	pVA754_184	62	74535	75568
	pVA754_184	11	75568	76390
	pVA754_184	63	76390	87134
	pVA754_184	-11	87134	87956
	pVA754_184	64	87956	92484
	pVA754_184	-13	92484	94543
	pVA754_184	11	94543	95365
	pVA754_184	65	95365	100970
	pVA754_184	-15	100970	101528
	pVA754_184	-14	101528	101791
	pVA754_184	12	101922	103247
	pVA754_184	7	103340	104458
	pVA754_184	8	104458	105412
	pVA754_184	66	105412	112605
	pVA754_184	-10	112605	112953
	pVA754_184	67	112953	114221
	pVA754_184	16	114221	114537
	pVA754_184	68	114537	115160
	pVA754_184	17	115160	115854
	pVA754_184	69	115854	120054
	pVA754_184	18	120054	126172
	pVA754_184	70	126172	126506
