	Plasmid	Block_ID	Start	End
pVA1626_171~pVA765_0.7	pVA1626_171	2	1	27913
	pVA1626_171	1	27913	28617
	pVA1626_171	3	28617	171553
	pVA765_0.7	-1	1	705
pVA1626_171~pVA765_1_A	pVA1626_171	2	1	116257
	pVA1626_171	1	116257	117626
	pVA1626_171	3	117626	171553
	pVA765_1_A	1	146	1515
	pVA765_1_A	4	1515	1775
pVA1626_171~pVA765_1_B	pVA1626_171	2	1	125331
	pVA1626_171	1	125331	126465
	pVA1626_171	3	126465	171553
	pVA765_1_B	1	1	1135
pVA1626_271~pVA3495_318	pVA1626_271	1	1	2448
	pVA1626_271	3	2456	7830
	pVA1626_271	16	7830	16171
	pVA1626_271	6	16171	16939
	pVA1626_271	17	16939	65002
	pVA1626_271	9	65002	137256
	pVA1626_271	-6	137256	138025
	pVA1626_271	5	138024	154298
	pVA1626_271	4	154290	175150
	pVA1626_271	18	175150	206937
	pVA1626_271	7	206937	207628
	pVA1626_271	14	207623	208449
	pVA1626_271	19	208449	210434
	pVA1626_271	8	210434	211659
	pVA1626_271	20	211659	220205
	pVA1626_271	2	220205	221396
	pVA1626_271	21	221396	223735
	pVA1626_271	11	223735	224084
	pVA1626_271	10	224081	225466
	pVA1626_271	22	225466	228238
	pVA1626_271	12	228238	229441
	pVA1626_271	23	229441	230380
	pVA1626_271	13	230380	231203
	pVA1626_271	15	231201	271326
	pVA3495_318	1	1	2448
	pVA3495_318	2	2456	3647
	pVA3495_318	3	3655	9029
	pVA3495_318	-4	9027	29823
	pVA3495_318	25	29823	32260
	pVA3495_318	-5	32260	48534
	pVA3495_318	26	48534	117938
	pVA3495_318	-6	117938	118706
	pVA3495_318	27	118706	122764
	pVA3495_318	7	122764	123455
	pVA3495_318	8	123080	124306
	pVA3495_318	28	124306	125518
	pVA3495_318	9	125518	197770
	pVA3495_318	29	197770	221871
	pVA3495_318	-10	221871	223254
	pVA3495_318	30	223254	227430
	pVA3495_318	-11	227430	227779
	pVA3495_318	31	227779	239510
	pVA3495_318	12	239510	240712
	pVA3495_318	32	240712	242201
	pVA3495_318	13	242201	243024
	pVA3495_318	-14	242202	243028
	pVA3495_318	33	243028	278462
	pVA3495_318	15	278462	318587
pVA1626_271~pVA765_0.7	pVA1626_271	2	1	207686
	pVA1626_271	1	207686	208390
	pVA1626_271	3	208390	271326
	pVA765_0.7	-1	1	705
pVA1626_271~pVA765_1_A	pVA1626_271	2	1	18512
	pVA1626_271	1	18512	19882
	pVA1626_271	3	19882	271326
	pVA765_1_A	1	144	1515
	pVA765_1_A	4	1515	1775
