	Plasmid	Block_ID	Start	End
pVA1505_371~pVA2464_7	pVA1505_371	2	1	263903
	pVA1505_371	1	263903	267569
	pVA1505_371	3	267569	371461
	pVA2464_7	4	1	3078
	pVA2464_7	-1	3078	6744
	pVA2464_7	5	6744	7219
pVA1505_371~pVA765_0.7	pVA1505_371	2	1	284797
	pVA1505_371	1	284797	285501
	pVA1505_371	3	285501	371461
	pVA765_0.7	1	1	705
pVA1505_371~pVA765_1_A	pVA1505_371	3	1	142088
	pVA1505_371	1	142088	143439
	pVA1505_371	4	143439	258369
	pVA1505_371	-1	258369	259720
	pVA1505_371	2	259720	259980
	pVA1505_371	5	259980	371461
	pVA765_1_A	-1	164	1515
	pVA765_1_A	2	1515	1775
pVA1505_46~pVA1565_46	pVA1505_46	1	1	36056
	pVA1505_46	2	36056	46162
	pVA1565_46	-1	1	36056
	pVA1565_46	-2	36056	46162
pVA1505_46~pVA1626_45	pVA1505_46	1	1	40480
	pVA1505_46	3	40480	40980
	pVA1505_46	2	40980	46162
	pVA1626_45	1	1	40480
	pVA1626_45	2	40480	45662
pVA1505_46~pVA1686_54	pVA1505_46	1	1	38769
	pVA1505_46	2	38774	46162
	pVA1686_54	3	1	7986
	pVA1686_54	-1	7986	46754
	pVA1686_54	-2	46754	54142
	pVA1686_54	4	54142	54972
pVA1505_46~pVA1722_46	pVA1505_46	1	1	41478
	pVA1505_46	2	41478	46162
	pVA1722_46	-1	1	41478
	pVA1722_46	-2	41478	46162
pVA1505_46~pVA1825_54	pVA1505_46	1	1	38769
	pVA1505_46	2	38774	46162
	pVA1825_54	3	1	7986
	pVA1825_54	-1	7986	46754
	pVA1825_54	-2	46754	54142
	pVA1825_54	4	54142	54972
pVA1505_46~pVA1835_58_A	pVA1505_46	1	1	45482
	pVA1505_46	2	45488	46032
	pVA1835_58_A	1	1	45482
	pVA1835_58_A	3	45482	49157
	pVA1835_58_A	2	49157	49701
	pVA1835_58_A	4	49701	58641
pVA1505_46~pVA2067_45	pVA1505_46	1	1	38627
	pVA1505_46	2	38627	39888
	pVA1505_46	4	39888	40980
	pVA1505_46	3	40980	46162
	pVA2067_45	-1	1	38627
	pVA2067_45	-3	38627	43809
	pVA2067_45	-2	43813	45074
pVA1505_46~pVA2464_46	pVA1505_46	1	1	41478
	pVA1505_46	2	41478	46162
	pVA2464_46	-1	1	41478
	pVA2464_46	-2	41478	46162
pVA1505_46~pVA2682_52	pVA1505_46	1	1	1933
	pVA1505_46	2	1933	34689
	pVA1505_46	3	34694	46162
	pVA2682_52	2	1	32757
	pVA2682_52	4	32757	39414
	pVA2682_52	3	39414	50882
	pVA2682_52	1	50882	52814
pVA1505_46~pVA418_56	pVA1505_46	1	1	1931
	pVA1505_46	2	1931	38769
	pVA1505_46	3	38774	46162
	pVA418_56	2	1	36839
	pVA418_56	4	36839	45654
	pVA418_56	3	45654	53042
	pVA418_56	1	53042	54972
	pVA418_56	5	54972	56293
