	Plasmid	Block_ID	Start	End
pVA2464_5~pVA2682_9	pVA2464_5	3	1	565
	pVA2464_5	1	565	1153
	pVA2464_5	2	1168	3463
	pVA2464_5	4	3463	5724
	pVA2682_9	-1	1	588
	pVA2682_9	5	588	6972
	pVA2682_9	-2	6972	9280
pVA2464_5~pVA2817_6	pVA2464_5	1	22	3260
	pVA2464_5	2	3260	5724
	pVA2817_6	3	1	2521
	pVA2817_6	-1	2521	5764
	pVA2817_6	4	5764	6872
pVA2464_5~pVA569_68	pVA2464_5	1	22	275
	pVA2464_5	2	279	3260
	pVA2464_5	3	3260	5724
	pVA569_68	-1	5	261
	pVA569_68	4	261	3889
	pVA569_68	-2	3889	6872
pVA2464_5~pVA634_6	pVA2464_5	1	22	3260
	pVA2464_5	2	3260	5724
	pVA634_6	3	1	2557
	pVA634_6	-1	2557	5800
	pVA634_6	4	5800	6872
pVA2464_7~pVA2589_86	pVA2464_7	2	1	3079
	pVA2464_7	1	3079	6743
	pVA2464_7	3	6743	7219
	pVA2589_86	4	1	40116
	pVA2589_86	1	40116	43780
	pVA2589_86	5	43780	86194
pVA2464_7~pVA2682_199	pVA2464_7	2	1	3079
	pVA2464_7	1	3079	6743
	pVA2464_7	3	6743	7219
	pVA2682_199	4	1	91229
	pVA2682_199	1	91229	94893
	pVA2682_199	5	94893	199029
pVA2464_7~pVA3495_148	pVA2464_7	3	1	3079
	pVA2464_7	1	3079	6233
	pVA2464_7	2	6234	6743
	pVA2464_7	4	6743	7219
	pVA3495_148	5	1	44871
	pVA3495_148	-2	44871	45380
	pVA3495_148	6	45380	46708
	pVA3495_148	-1	46708	49862
	pVA3495_148	7	49862	148252
pVA2464_7~pVA524_189	pVA2464_7	2	1	3077
	pVA2464_7	1	3077	6744
	pVA2464_7	3	6744	7219
	pVA524_189	4	1	55206
	pVA524_189	-1	55206	58873
	pVA524_189	5	58873	189580
