	Plasmid	Block_ID	Start	End
pVA634_102~pVA765_0.7	pVA634_102	2	1	49752
	pVA634_102	1	49752	50456
	pVA634_102	3	50456	102500
	pVA765_0.7	1	1	705
pVA634_102~pVA765_1_A	pVA634_102	2	1	15685
	pVA634_102	1	15685	17038
	pVA634_102	3	17038	102500
	pVA765_1_A	-1	162	1515
	pVA765_1_A	4	1515	1775
pVA634_102~pVA765_1_B	pVA634_102	2	1	25259
	pVA634_102	1	25259	26393
	pVA634_102	3	26393	102500
	pVA765_1_B	1	1	1135
pVA634_102~pVA765_4_B	pVA634_102	2	1	26393
	pVA634_102	1	26393	28547
	pVA634_102	3	28547	102500
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
pVA634_271~pVA692_270	pVA634_271	1	1	100880
	pVA634_271	2	100881	102242
	pVA634_271	3	102242	102822
	pVA634_271	4	102822	107145
	pVA634_271	11	107145	109215
	pVA634_271	5	109215	111057
	pVA634_271	12	111057	112664
	pVA634_271	6	112664	113795
	pVA634_271	13	113795	128234
	pVA634_271	4	128234	132556
	pVA634_271	7	132557	133613
	pVA634_271	8	133613	174019
	pVA634_271	14	174019	175351
	pVA634_271	9	175351	233426
	pVA634_271	15	233426	234573
	pVA634_271	10	234573	271857
	pVA692_270	1	1	100881
	pVA692_270	2	100890	102251
	pVA692_270	17	102251	107055
	pVA692_270	5	107055	108897
	pVA692_270	18	108897	112196
	pVA692_270	6	112196	113324
	pVA692_270	19	113324	122716
	pVA692_270	2	122716	124078
	pVA692_270	3	124078	124658
	pVA692_270	4	124658	128981
	pVA692_270	7	128983	130039
	pVA692_270	20	130039	133187
	pVA692_270	8	133187	173594
	pVA692_270	9	173602	231677
	pVA692_270	21	231677	233264
	pVA692_270	10	233264	270548
pVA634_271~pVA765_0.7	pVA634_271	2	1	125951
	pVA634_271	1	125951	126655
	pVA634_271	3	126655	271857
	pVA765_0.7	-1	1	705
pVA634_271~pVA765_1_A	pVA634_271	2	1	95893
	pVA634_271	1	95893	97258
	pVA634_271	3	97258	271857
	pVA765_1_A	1	150	1515
	pVA765_1_A	4	1515	1775
pVA634_271~pVA765_1_B	pVA634_271	2	1	129270
	pVA634_271	1	129270	130404
	pVA634_271	3	130404	271857
	pVA765_1_B	1	1	1135
pVA634_271~pVA765_275	pVA634_271	1	1	23598
	pVA634_271	2	22523	93069
	pVA634_271	14	93069	100252
	pVA634_271	3	100252	102242
	pVA634_271	4	100880	103858
	pVA634_271	5	103858	104992
	pVA634_271	15	104992	109215
	pVA634_271	5	109215	110349
	pVA634_271	6	110349	124593
	pVA634_271	7	124593	125407
	pVA634_271	8	125411	125895
	pVA634_271	-7	125895	126713
	pVA634_271	9	126713	133613
	pVA634_271	10	133613	174027
	pVA634_271	16	174027	175343
	pVA634_271	11	175343	233426
	pVA634_271	17	233426	234573
	pVA634_271	12	234573	237602
	pVA634_271	18	237602	247063
	pVA634_271	13	247063	271857
	pVA765_275	1	1	23598
	pVA765_275	2	23598	94135
	pVA765_275	3	94137	96136
	pVA765_275	21	96136	116601
	pVA765_275	4	116601	119579
	pVA765_275	5	119579	120713
	pVA765_275	6	120713	134957
	pVA765_275	7	134957	135773
	pVA765_275	-8	135773	136257
	pVA765_275	-7	136261	137079
	pVA765_275	-7	136263	137079
	pVA765_275	9	137079	143979
	pVA765_275	22	143979	147127
	pVA765_275	10	147127	187542
	pVA765_275	11	187534	245617
	pVA765_275	23	245617	247204
	pVA765_275	12	247204	250233
	pVA765_275	13	250231	275025
pVA634_271~pVA765_4_B	pVA634_271	2	1	104992
	pVA634_271	1	104992	109215
	pVA634_271	3	109215	271857
	pVA765_4_B	-1	1	4224
pVA634_271~pVA791_17	pVA634_271	2	1	107146
	pVA634_271	1	107146	124593
	pVA634_271	3	124593	271857
	pVA791_17	1	1	17448
pVA634_271~pVA791_270	pVA634_271	1	1	100880
	pVA634_271	2	100881	102242
	pVA634_271	3	102242	102822
	pVA634_271	4	102822	107147
	pVA634_271	11	107147	109215
	pVA634_271	5	109215	111057
	pVA634_271	12	111057	112664
	pVA634_271	6	112664	113795
	pVA634_271	13	113795	128234
	pVA634_271	4	128234	132559
	pVA634_271	7	132559	133613
	pVA634_271	8	133613	174019
	pVA634_271	14	174019	175351
	pVA634_271	9	175351	233426
	pVA634_271	15	233426	234573
	pVA634_271	10	234573	271857
	pVA791_270	1	1	100881
	pVA791_270	2	100890	102251
	pVA791_270	17	102251	107055
	pVA791_270	5	107055	108897
	pVA791_270	18	108897	112196
	pVA791_270	6	112196	113324
	pVA791_270	19	113324	122716
	pVA791_270	2	122716	124078
	pVA791_270	3	124078	124658
	pVA791_270	4	124658	128983
	pVA791_270	7	128983	130037
	pVA791_270	20	130037	133185
	pVA791_270	8	133185	173592
	pVA791_270	9	173600	231675
	pVA791_270	21	231675	233262
	pVA791_270	10	233262	270546
pVA634_54~pVA692_45	pVA634_54	1	1	36694
	pVA634_54	4	36694	45646
	pVA634_54	2	45646	46765
	pVA634_54	5	46765	47857
	pVA634_54	3	47857	54972
	pVA692_45	-1	1	36694
	pVA692_45	-3	36694	43809
	pVA692_45	-2	43813	44932
pVA634_54~pVA765_0.7	pVA634_54	2	1	52277
	pVA634_54	1	52277	52981
	pVA634_54	3	52981	54972
	pVA765_0.7	-1	1	705
