	Plasmid	Block_ID	Start	End
pVA2682_52~pVA765_0.7	pVA2682_52	2	1	50120
	pVA2682_52	1	50120	50824
	pVA2682_52	3	50824	52814
	pVA765_0.7	-1	1	705
pVA2682_52~pVA765_45	pVA2682_52	1	1	32757
	pVA2682_52	5	32757	39414
	pVA2682_52	2	39414	44612
	pVA2682_52	6	44612	45700
	pVA2682_52	3	45700	50883
	pVA2682_52	4	50883	52814
	pVA765_45	4	1	1932
	pVA765_45	1	1932	34688
	pVA765_45	2	34693	39891
	pVA765_45	3	39891	45074
pVA2682_52~pVA767_46	pVA2682_52	1	1	32757
	pVA2682_52	4	32757	39414
	pVA2682_52	2	39414	45700
	pVA2682_52	3	45700	52814
	pVA767_46	-2	1	6287
	pVA767_46	-1	6292	39048
	pVA767_46	-3	39048	46162
pVA2817_112~pVA634_102	pVA2817_112	6	1	6326
	pVA2817_112	1	6326	34885
	pVA2817_112	2	34893	77601
	pVA2817_112	7	77601	78387
	pVA2817_112	3	78387	87648
	pVA2817_112	4	87648	94846
	pVA2817_112	8	94846	109515
	pVA2817_112	5	109515	110336
	pVA2817_112	9	110336	112933
	pVA634_102	4	1	7199
	pVA634_102	10	7199	8922
	pVA634_102	-5	8922	9743
	pVA634_102	11	9743	20927
	pVA634_102	1	20927	49686
	pVA634_102	12	49686	50522
	pVA634_102	2	50522	93230
	pVA634_102	3	93239	102500
pVA2817_112~pVA765_0.7	pVA2817_112	2	1	109574
	pVA2817_112	1	109574	110278
	pVA2817_112	3	110278	112933
	pVA765_0.7	1	1	705
pVA2817_112~pVA765_1_B	pVA2817_112	2	1	10458
	pVA2817_112	1	10458	11592
	pVA2817_112	3	11592	112933
	pVA765_1_B	1	1	1135
pVA2817_112~pVA765_4_B	pVA2817_112	2	1	11592
	pVA2817_112	1	11592	13746
	pVA2817_112	3	13746	112933
	pVA765_4_B	4	1	2070
	pVA765_4_B	-1	2070	4224
